Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2025-01-01 11:00:00,101.15,205.70,17.88,29.18,25.57,74.22,12.03,1.25,19.57,0.00,0.00,NA,NA,NA,NA,NA,70.34,0.48,105.27,NA,NA,NA,744.76,0.35
2025-01-01 12:00:00,111.42,214.60,13.73,33.38,23.36,74.28,12.21,1.47,17.56,0.00,0.00,NA,NA,NA,NA,NA,70.17,0.42,104.06,NA,NA,NA,744.54,0.36
2025-01-01 13:00:00,108.50,215.38,17.30,27.84,27.28,57.89,9.35,1.20,28.07,0.00,0.00,NA,NA,NA,NA,NA,66.56,0.77,151.67,NA,NA,28.82,744.70,0.39
2025-01-01 14:00:00,101.58,215.52,11.30,31.06,22.11,56.30,8.67,1.17,40.78,0.00,0.00,NA,NA,NA,NA,NA,62.56,0.41,140.68,NA,NA,56.34,745.22,0.44
2025-01-01 15:00:00,102.38,212.88,10.61,29.03,19.70,56.48,10.44,1.19,40.46,0.00,0.00,NA,NA,NA,NA,NA,60.98,0.40,131.21,NA,NA,21.31,745.01,0.47
2025-01-01 16:00:00,103.55,224.42,17.84,26.62,27.18,76.11,9.70,1.30,39.45,0.00,0.00,NA,NA,NA,NA,NA,64.32,0.50,141.34,NA,NA,NA,743.77,0.45
2025-01-01 17:00:00,116.88,236.12,19.14,26.27,27.91,90.20,2.23,1.46,23.83,0.00,0.00,NA,NA,NA,NA,NA,70.93,0.16,92.06,NA,NA,NA,743.28,0.40
2025-01-01 18:00:00,141.45,254.00,20.19,33.90,29.30,90.24,2.52,1.38,13.40,0.55,1.51,NA,NA,NA,NA,NA,74.51,0.32,144.12,NA,NA,NA,743.07,0.38
2025-01-01 19:00:00,173.92,297.45,12.52,30.41,23.44,91.52,8.86,2.24,9.61,2.34,6.49,NA,NA,NA,NA,NA,81.36,0.12,131.95,NA,NA,NA,742.84,0.34
2025-01-01 20:00:00,224.70,510.30,17.52,28.86,28.04,101.09,9.32,0.86,8.56,3.51,9.24,NA,NA,1.64,NA,NA,83.93,0.06,183.11,NA,NA,NA,743.50,0.33
2025-01-01 21:00:00,237.08,510.62,20.76,28.57,29.92,88.50,5.89,0.11,9.40,4.34,11.24,NA,NA,2.75,NA,NA,84.88,0.04,58.88,NA,NA,78.26,744.89,0.32
2025-01-01 22:00:00,226.88,459.88,15.71,29.80,24.48,85.16,5.84,0.99,7.80,1.80,13.11,NA,NA,11.52,NA,NA,87.30,0.05,62.78,NA,NA,296.12,746.92,0.30
2025-01-01 23:00:00,219.30,444.50,16.02,34.11,29.25,85.18,10.61,0.48,7.44,1.20,13.48,NA,NA,13.44,NA,NA,88.56,0.05,88.96,NA,NA,502.42,750.03,0.29
2025-01-02 00:00:00,203.05,371.85,15.10,28.69,24.88,40.88,10.08,1.25,9.09,6.78,10.48,NA,NA,10.06,NA,NA,90.11,0.09,94.85,NA,NA,462.10,747.80,0.28
2025-01-02 01:00:00,195.12,367.65,16.25,28.52,24.08,40.83,0.63,0.70,8.21,6.70,10.57,NA,NA,10.06,NA,NA,93.21,0.14,43.40,NA,NA,547.69,748.49,0.26
2025-01-02 02:00:00,180.80,335.62,17.96,29.38,28.75,40.84,0.35,1.06,8.63,6.74,10.48,NA,NA,9.88,NA,NA,94.18,0.12,54.48,NA,NA,465.99,748.25,0.24
2025-01-02 03:00:00,162.52,291.32,11.89,30.45,23.54,40.93,6.60,0.78,11.08,7.46,12.73,NA,NA,11.03,NA,NA,89.80,0.49,152.58,NA,NA,NA,743.41,0.26
2025-01-02 04:00:00,146.35,295.92,16.16,31.42,26.86,51.84,6.37,1.14,12.57,8.00,14.32,NA,NA,11.79,NA,NA,88.09,0.45,130.11,NA,NA,NA,743.04,0.27
2025-01-02 05:00:00,136.58,309.52,14.11,28.38,23.62,53.17,10.52,0.99,14.30,7.97,14.33,NA,NA,11.80,NA,NA,88.96,1.16,147.94,NA,NA,NA,742.98,0.24
2025-01-02 06:00:00,138.45,269.92,15.28,29.80,27.08,53.17,9.89,1.28,11.89,7.16,12.90,NA,NA,9.00,NA,NA,93.91,1.17,146.71,NA,NA,NA,742.83,0.21
2025-01-02 07:00:00,133.90,247.55,16.81,28.85,26.89,53.29,5.10,1.18,11.81,3.98,8.13,NA,NA,NA,NA,NA,91.89,0.87,144.10,NA,NA,NA,743.21,0.22
2025-01-02 08:00:00,130.62,239.00,15.96,32.08,27.85,95.59,4.72,1.09,12.36,2.95,6.33,NA,NA,NA,NA,NA,86.24,1.28,154.25,NA,NA,NA,743.58,0.26
2025-01-02 09:00:00,132.12,253.75,11.96,30.55,22.76,68.84,1.01,0.91,15.60,0.00,0.00,NA,NA,NA,NA,NA,80.54,1.21,164.29,NA,NA,NA,743.86,0.30
2025-01-02 10:00:00,116.43,255.40,12.27,30.37,23.46,73.74,1.03,1.01,24.49,0.00,0.00,NA,NA,NA,NA,NA,74.46,1.02,156.57,NA,NA,38.52,744.96,0.35
2025-01-02 11:00:00,108.30,NA,15.92,27.23,26.36,74.28,1.30,1.00,34.67,0.00,0.00,NA,NA,NA,NA,NA,68.07,0.72,155.54,NA,NA,133.94,745.52,0.41
2025-01-02 12:00:00,NA,10.30,16.58,29.12,28.34,74.28,1.73,1.20,38.89,0.00,0.00,NA,NA,NA,NA,NA,62.39,0.40,116.62,NA,NA,195.14,746.10,0.48
2025-01-02 13:00:00,94.30,106.42,15.06,28.77,26.64,57.55,5.81,0.92,36.30,0.00,0.00,NA,NA,NA,NA,NA,59.86,0.33,60.24,NA,NA,148.00,745.88,0.51
2025-01-02 14:00:00,103.12,210.60,15.76,28.06,25.49,56.42,5.50,1.03,41.25,0.00,0.00,NA,NA,NA,NA,NA,59.12,0.44,58.51,NA,NA,124.68,745.77,0.54
2025-01-02 15:00:00,115.52,232.55,10.90,27.52,21.99,56.49,4.05,0.88,36.62,0.00,0.00,NA,NA,NA,NA,NA,63.66,0.24,67.91,NA,NA,64.89,744.92,0.52
2025-01-02 16:00:00,138.98,276.77,19.66,27.94,29.73,75.89,4.50,NA,27.38,0.00,0.00,NA,NA,NA,NA,NA,72.14,0.08,110.02,NA,NA,NA,744.17,0.44
2025-01-02 17:00:00,172.18,324.23,19.01,28.74,30.10,90.38,NA,1.21,19.47,0.00,0.00,NA,NA,NA,NA,NA,76.63,0.25,101.53,NA,NA,NA,743.97,0.40
2025-01-02 18:00:00,210.42,393.62,13.59,29.70,25.66,90.26,8.68,1.40,11.39,0.54,1.50,NA,NA,NA,NA,NA,79.90,0.20,103.62,NA,NA,NA,743.33,0.37
2025-01-02 19:00:00,242.60,463.98,11.63,28.81,23.91,91.09,5.78,1.01,10.09,2.35,6.39,NA,NA,NA,NA,NA,81.33,0.46,149.23,NA,NA,NA,743.42,0.36
2025-01-02 20:00:00,243.58,474.35,10.32,29.59,23.06,100.86,6.28,0.96,11.06,3.52,9.34,NA,NA,1.60,NA,NA,84.76,0.60,146.66,NA,NA,NA,743.40,0.33
2025-01-02 21:00:00,227.08,439.98,11.44,28.94,23.45,88.28,1.35,0.82,8.41,4.34,11.26,NA,NA,2.81,NA,NA,88.81,0.54,145.54,NA,NA,NA,743.36,0.30
2025-01-02 22:00:00,205.25,411.50,16.56,26.68,27.47,85.25,1.72,1.04,7.92,1.80,13.08,NA,NA,11.54,NA,NA,90.10,0.42,148.86,NA,NA,NA,743.49,0.28
2025-01-02 23:00:00,191.00,406.50,14.69,27.57,25.22,85.01,4.60,1.04,6.61,1.23,13.43,NA,NA,13.34,NA,NA,90.15,0.78,144.00,NA,NA,NA,743.58,0.27
2025-01-03 00:00:00,129.85,319.68,15.54,28.69,26.92,40.96,5.26,0.94,9.50,6.83,10.46,NA,NA,9.99,NA,NA,92.70,0.66,144.81,NA,NA,NA,743.54,0.25
2025-01-03 01:00:00,122.50,312.77,13.75,27.53,25.68,40.92,4.34,0.79,7.91,6.74,10.38,NA,NA,10.06,NA,NA,94.09,0.57,143.28,NA,NA,NA,743.80,0.24
2025-01-03 02:00:00,133.75,299.38,12.65,28.56,24.38,40.96,3.73,1.14,8.88,6.78,10.43,NA,NA,10.03,NA,NA,97.35,0.80,142.17,NA,NA,51.47,744.81,0.22
2025-01-03 03:00:00,133.55,299.68,12.99,27.46,23.62,40.85,1.92,1.06,7.86,7.55,12.79,NA,NA,11.14,NA,NA,99.64,0.72,141.05,NA,NA,317.23,747.56,0.20
2025-01-03 04:00:00,119.28,293.10,13.64,28.92,25.42,52.41,1.34,1.25,9.51,7.96,14.29,NA,NA,11.79,NA,NA,NA,0.70,139.43,NA,NA,785.94,751.35,0.19
2025-01-03 05:00:00,112.57,271.68,16.45,29.91,28.66,53.24,0.23,1.09,9.67,7.98,14.18,NA,NA,11.79,NA,NA,NA,0.46,148.11,NA,NA,604.31,749.67,0.20
2025-01-03 06:00:00,109.15,252.20,15.62,27.74,26.88,52.80,0.07,1.06,10.26,7.03,12.86,NA,NA,9.02,NA,NA,98.67,0.39,144.54,NA,NA,147.25,745.62,0.24
2025-01-03 07:00:00,96.72,249.10,12.35,29.02,24.75,53.29,10.56,0.92,11.63,4.00,8.22,NA,NA,NA,NA,NA,96.00,0.31,143.92,NA,NA,NA,744.60,0.26
2025-01-03 08:00:00,132.23,316.45,13.68,28.78,25.26,95.88,10.84,1.01,10.45,3.14,6.29,NA,NA,NA,NA,NA,91.06,0.20,151.53,NA,NA,NA,744.48,0.30
2025-01-03 09:00:00,161.00,331.70,13.42,28.12,25.32,68.86,5.20,0.64,16.54,0.00,0.00,NA,NA,NA,NA,NA,87.94,0.52,161.93,NA,NA,1.20,744.78,0.32
2025-01-03 10:00:00,146.12,310.33,14.15,29.59,26.74,73.72,5.32,1.17,15.64,0.00,0.00,NA,NA,NA,NA,NA,83.92,0.47,122.27,NA,NA,13.52,744.66,0.35
2025-01-03 11:00:00,132.70,307.02,14.53,28.29,26.47,74.34,7.29,0.88,21.07,0.00,0.00,NA,NA,NA,NA,NA,81.09,0.44,142.95,NA,NA,23.04,745.09,0.38
2025-01-03 12:00:00,139.90,305.82,14.28,29.67,27.10,74.23,7.19,1.07,25.91,0.00,0.00,NA,NA,NA,NA,NA,79.00,0.78,154.98,NA,NA,72.39,745.38,0.40
2025-01-03 13:00:00,137.40,299.68,14.82,28.84,27.04,57.22,2.63,0.95,33.73,0.00,0.00,NA,NA,NA,NA,NA,76.16,0.85,152.03,NA,NA,81.89,745.52,0.42
2025-01-03 14:00:00,139.77,294.60,19.88,28.10,30.94,56.40,3.15,1.15,45.68,0.00,0.00,NA,NA,NA,NA,NA,71.96,0.70,161.25,NA,NA,85.16,745.47,0.47
2025-01-03 15:00:00,136.75,289.12,15.32,28.07,26.41,56.40,6.32,1.04,47.26,0.00,0.00,NA,NA,NA,NA,NA,70.01,0.64,164.80,NA,NA,38.37,744.96,0.48
2025-01-03 16:00:00,132.07,285.90,14.55,30.11,27.22,75.95,6.16,1.18,32.24,0.00,0.00,NA,NA,NA,NA,NA,70.90,0.20,155.18,NA,NA,NA,744.04,0.48
2025-01-03 17:00:00,174.42,459.42,15.73,29.89,28.16,90.36,0.07,2.40,13.62,0.00,0.00,NA,NA,NA,NA,NA,78.05,0.25,39.35,NA,NA,NA,743.81,0.44
2025-01-03 18:00:00,250.00,673.45,13.43,28.82,25.68,90.09,0.05,0.75,12.84,0.55,1.53,NA,NA,NA,NA,NA,82.49,0.12,48.16,NA,NA,NA,743.55,0.41
2025-01-03 19:00:00,309.38,740.82,14.77,28.78,26.46,91.16,6.86,0.45,12.44,2.34,6.45,NA,NA,NA,NA,NA,87.88,0.03,59.86,NA,NA,223.64,745.98,0.38
2025-01-03 20:00:00,285.77,622.45,12.47,29.06,24.95,100.92,7.14,0.22,13.56,3.50,9.28,NA,NA,1.62,NA,NA,91.66,0.12,92.90,NA,NA,681.24,751.26,0.36
2025-01-03 21:00:00,245.20,477.10,11.96,29.21,23.51,88.43,6.03,0.00,10.36,4.34,11.34,NA,NA,2.77,NA,NA,94.15,0.20,136.14,NA,NA,NA,754.25,0.34
2025-01-03 22:00:00,203.45,388.33,13.60,28.89,26.01,85.30,5.95,0.35,9.48,1.77,12.99,NA,NA,11.50,NA,NA,96.88,0.33,36.86,NA,NA,NA,755.06,0.32
2025-01-03 23:00:00,190.40,368.60,9.68,28.80,20.98,85.38,5.13,0.00,9.82,1.23,13.40,NA,NA,13.36,NA,NA,99.86,0.33,37.86,NA,NA,NA,753.34,0.30
2025-01-04 00:00:00,144.62,286.42,13.00,28.62,25.23,40.95,5.09,0.91,8.00,6.78,10.53,NA,NA,10.08,NA,NA,NA,0.27,45.04,NA,NA,NA,753.94,0.26
2025-01-04 01:00:00,92.60,201.15,11.66,29.59,24.32,40.85,8.35,0.53,9.25,6.76,10.47,NA,NA,10.07,NA,NA,NA,0.25,174.41,NA,NA,NA,752.66,0.26
2025-01-04 02:00:00,64.55,133.08,14.47,27.91,26.46,40.92,8.89,1.03,7.85,6.80,10.34,NA,NA,9.98,NA,NA,NA,0.10,96.16,NA,NA,NA,753.49,0.26
2025-01-04 03:00:00,53.75,102.92,14.58,28.43,26.17,40.95,5.55,0.92,7.28,7.52,12.81,NA,NA,11.03,NA,NA,NA,0.07,229.70,NA,NA,NA,753.71,0.27
2025-01-04 04:00:00,49.92,101.57,13.09,27.74,24.82,51.92,5.46,1.10,7.10,7.98,14.18,NA,NA,11.80,NA,NA,NA,0.17,224.12,NA,NA,NA,752.93,0.28
2025-01-04 05:00:00,48.35,96.95,13.00,28.80,25.44,53.35,8.69,1.04,6.36,7.98,13.98,NA,NA,11.83,NA,NA,NA,0.10,299.61,NA,NA,NA,753.18,0.28
2025-01-04 06:00:00,108.12,184.40,13.33,30.59,26.92,53.41,8.74,1.07,7.12,7.08,12.88,NA,NA,9.04,NA,NA,89.47,0.19,238.32,NA,NA,NA,752.80,0.28
2025-01-04 07:00:00,117.92,203.18,11.97,30.35,24.93,53.22,7.05,0.99,6.79,3.92,8.24,NA,NA,NA,NA,NA,91.91,0.23,240.17,NA,NA,NA,752.56,0.28
2025-01-04 08:00:00,127.60,220.80,11.73,29.56,23.76,95.81,6.53,1.09,8.49,3.09,6.32,NA,NA,NA,NA,NA,90.79,0.16,210.62,NA,NA,982.32,752.00,0.30
2025-01-04 09:00:00,124.12,214.25,14.19,28.32,26.38,68.85,0.31,0.79,9.00,0.00,0.00,NA,NA,NA,NA,NA,92.11,0.18,183.67,NA,NA,936.85,751.87,0.30
2025-01-04 10:00:00,114.00,177.48,14.93,28.07,26.44,73.80,0.29,0.90,9.51,0.00,0.00,NA,NA,NA,NA,NA,NA,0.20,56.78,NA,NA,932.17,752.30,0.32
2025-01-04 11:00:00,103.85,161.70,12.07,29.03,24.19,74.22,0.51,0.87,11.73,0.00,0.00,NA,NA,NA,NA,NA,98.60,0.24,161.35,NA,NA,916.82,752.87,0.34
2025-01-04 12:00:00,94.42,165.27,11.23,29.31,23.72,74.19,0.40,1.04,16.14,0.00,0.00,NA,NA,NA,NA,NA,89.98,0.26,254.44,NA,NA,908.53,752.80,0.39
2025-01-04 13:00:00,93.45,150.40,10.22,28.99,22.76,57.36,1.08,0.99,27.38,0.00,0.00,NA,NA,NA,NA,NA,79.16,0.36,193.90,NA,NA,651.94,749.91,0.46
2025-01-04 14:00:00,107.22,160.98,14.80,28.76,26.60,56.26,0.96,1.02,43.83,0.00,0.00,NA,NA,NA,NA,NA,73.95,0.33,210.14,NA,NA,356.68,747.24,0.49
2025-01-04 15:00:00,118.93,193.68,14.54,27.25,25.30,56.09,3.22,0.80,37.75,0.00,0.00,NA,NA,NA,NA,NA,75.33,0.41,232.28,NA,NA,113.93,745.60,0.49
2025-01-04 16:00:00,118.88,217.35,17.83,28.34,28.13,75.76,3.42,0.94,24.20,0.00,0.00,NA,NA,NA,NA,NA,82.96,0.54,199.33,NA,NA,NA,744.03,0.44
2025-01-04 17:00:00,121.50,220.00,13.83,30.06,26.44,90.56,3.34,0.84,11.96,0.00,0.00,NA,NA,NA,NA,NA,93.08,0.40,218.96,NA,NA,NA,743.59,0.38
2025-01-04 18:00:00,126.70,216.40,17.10,27.15,27.70,90.65,3.50,0.92,9.16,0.55,1.50,NA,NA,NA,NA,NA,98.86,0.59,189.73,NA,NA,NA,743.70,0.34
2025-01-04 19:00:00,127.45,220.65,13.08,29.02,25.14,91.42,5.08,0.76,8.24,2.34,6.48,NA,NA,NA,NA,NA,NA,0.61,183.41,NA,NA,NA,744.14,0.32
2025-01-04 20:00:00,134.50,219.38,18.73,27.36,29.62,101.72,4.86,1.03,9.68,3.51,9.23,NA,NA,1.62,NA,NA,NA,0.46,206.72,NA,NA,NA,743.61,0.31
2025-01-04 21:00:00,134.95,214.08,15.42,27.44,26.70,88.42,0.32,0.90,8.99,4.34,11.37,NA,NA,2.80,NA,NA,NA,0.42,194.94,NA,NA,NA,744.10,0.30
2025-01-04 22:00:00,127.85,199.80,15.05,29.34,27.41,85.31,0.28,1.02,11.27,1.81,13.12,NA,NA,11.47,NA,NA,84.20,0.49,177.93,NA,NA,NA,744.59,0.28
2025-01-04 23:00:00,128.80,225.25,15.66,28.94,26.74,85.24,5.06,0.88,9.71,1.22,13.44,NA,NA,13.51,NA,NA,84.20,0.28,172.28,NA,NA,6.26,744.73,0.28
2025-01-05 00:00:00,107.80,247.97,11.74,29.70,24.36,40.76,4.49,1.01,12.28,6.78,10.44,NA,NA,10.01,NA,NA,84.20,0.40,168.54,NA,NA,NA,744.71,0.27
2025-01-05 01:00:00,112.10,262.05,14.98,28.10,26.61,40.95,6.07,0.89,12.28,6.73,10.36,NA,NA,9.93,NA,NA,84.24,0.34,167.09,NA,NA,98.65,745.94,0.26
2025-01-05 02:00:00,108.45,269.62,13.54,29.18,25.33,40.84,6.04,1.15,9.87,6.90,10.54,NA,NA,9.99,NA,NA,84.25,0.20,228.71,NA,NA,95.62,745.87,0.26
2025-01-05 03:00:00,101.15,254.12,12.47,28.68,24.61,40.94,3.76,1.10,11.92,7.58,12.88,NA,NA,11.11,NA,NA,84.25,0.21,203.31,NA,NA,43.26,744.86,0.25
2025-01-05 04:00:00,99.35,246.15,12.44,28.42,23.82,51.76,3.57,1.13,10.33,7.97,14.43,NA,NA,11.76,NA,NA,84.25,0.12,171.80,NA,NA,125.27,745.59,0.25
2025-01-05 05:00:00,92.05,250.02,14.92,27.76,26.22,53.50,0.54,1.07,11.43,8.00,14.18,NA,NA,11.81,NA,NA,84.26,0.18,190.66,NA,NA,193.29,746.02,0.25
2025-01-05 06:00:00,86.25,255.23,14.55,28.34,26.87,53.06,0.55,1.18,11.80,7.09,12.84,NA,NA,9.01,NA,NA,84.28,0.40,186.61,NA,NA,87.25,745.63,0.25
2025-01-05 07:00:00,89.28,236.38,14.92,27.84,26.48,53.55,5.06,1.13,10.62,4.07,8.23,NA,NA,NA,NA,NA,84.28,0.28,212.28,NA,NA,55.68,744.66,0.24
2025-01-05 08:00:00,86.18,218.50,13.11,28.36,25.40,95.47,4.82,1.13,9.06,2.99,6.28,NA,NA,NA,NA,NA,84.27,0.15,279.47,NA,NA,NA,744.02,0.26
2025-01-05 09:00:00,81.92,219.73,13.66,28.88,24.25,69.03,0.43,1.17,9.30,0.00,0.00,NA,NA,NA,NA,NA,84.23,0.16,310.57,NA,NA,NA,744.45,0.28
2025-01-05 10:00:00,89.38,229.08,12.63,28.76,24.94,73.73,0.20,1.17,8.54,0.00,0.00,NA,NA,NA,NA,NA,84.18,0.26,180.07,NA,NA,NA,744.21,0.29
2025-01-05 11:00:00,91.72,227.18,11.50,29.95,24.46,74.27,6.09,1.17,10.18,0.00,0.00,NA,NA,NA,NA,NA,84.13,0.26,211.62,NA,NA,NA,744.20,0.31
2025-01-05 12:00:00,94.62,255.10,12.39,29.24,24.52,74.33,5.86,1.16,11.74,0.00,0.00,NA,NA,NA,NA,NA,84.13,0.24,179.46,NA,NA,NA,744.04,0.32
2025-01-05 13:00:00,97.57,271.00,12.92,27.13,24.20,57.56,10.77,0.93,12.70,0.00,0.00,NA,NA,NA,NA,NA,84.08,0.26,197.15,NA,NA,NA,743.94,0.33
2025-01-05 14:00:00,97.22,278.32,15.88,27.07,27.24,56.63,10.23,1.16,10.45,0.00,0.00,NA,NA,NA,NA,NA,83.67,0.30,253.03,NA,NA,NA,743.55,0.34
2025-01-05 15:00:00,109.35,283.38,12.02,28.49,24.72,56.52,0.94,1.10,11.21,0.00,0.00,NA,NA,NA,NA,NA,82.65,0.40,222.25,NA,NA,NA,743.80,0.35
2025-01-05 16:00:00,118.42,287.78,11.75,29.58,24.97,76.18,0.81,1.02,10.52,0.00,0.00,NA,NA,NA,NA,NA,81.12,0.41,203.86,NA,NA,NA,743.15,0.34
2025-01-05 17:00:00,114.80,290.43,11.12,28.31,22.12,89.93,5.15,0.91,7.13,0.00,0.00,NA,NA,NA,NA,NA,81.67,0.31,196.70,NA,NA,NA,742.75,0.34
2025-01-05 18:00:00,119.10,317.65,13.24,28.71,25.24,90.40,4.75,1.35,7.63,0.55,1.50,NA,NA,NA,NA,NA,84.09,0.29,158.05,NA,NA,NA,743.25,0.32
2025-01-05 19:00:00,144.12,338.10,12.89,28.71,25.32,91.18,3.21,1.36,8.12,2.35,6.48,NA,NA,NA,NA,NA,84.12,0.22,156.38,NA,NA,NA,744.12,0.32
2025-01-05 20:00:00,165.05,357.78,13.66,28.88,26.02,100.80,2.98,1.21,9.07,3.52,9.30,NA,NA,1.60,NA,NA,84.12,0.17,188.60,NA,NA,121.16,744.62,0.32
2025-01-05 21:00:00,177.62,396.68,15.72,27.79,27.27,88.24,5.87,1.29,8.74,4.34,11.32,NA,NA,2.76,NA,NA,84.15,0.20,193.37,NA,NA,464.69,748.76,0.31
2025-01-05 22:00:00,178.20,415.82,15.54,28.13,27.54,85.35,5.46,0.90,7.53,1.81,13.04,NA,NA,11.53,NA,NA,84.18,0.22,182.80,NA,NA,791.46,750.87,0.30
2025-01-05 23:00:00,172.50,413.35,10.31,31.08,24.26,85.34,6.75,0.41,7.56,1.24,13.53,NA,NA,13.46,NA,NA,84.18,0.23,159.21,NA,NA,NA,752.14,0.28
2025-01-06 00:00:00,142.88,380.10,15.01,29.04,26.79,40.84,6.04,1.35,6.80,6.78,10.36,NA,NA,10.00,NA,NA,84.22,0.12,140.74,NA,NA,NA,754.06,0.26
2025-01-06 01:00:00,128.27,353.08,14.22,27.84,25.88,40.92,2.42,1.22,6.51,6.78,10.39,NA,NA,9.99,NA,NA,84.23,0.21,173.88,NA,NA,NA,753.68,0.26
2025-01-06 02:00:00,127.55,330.18,12.34,28.52,25.16,40.97,2.50,1.15,6.54,6.82,10.57,NA,NA,10.03,NA,NA,84.24,0.16,183.68,NA,NA,NA,753.77,0.25
2025-01-06 03:00:00,107.80,299.78,12.51,29.35,24.66,40.89,8.27,0.85,7.94,7.50,12.71,NA,NA,11.10,NA,NA,84.25,0.33,180.25,NA,NA,NA,753.51,0.24
2025-01-06 04:00:00,86.85,244.08,13.32,29.20,26.36,51.82,8.06,1.20,7.28,7.95,14.16,NA,NA,11.73,NA,NA,84.29,0.31,169.01,NA,NA,NA,752.85,0.23
2025-01-06 05:00:00,70.20,210.55,13.61,29.30,26.56,53.03,9.20,1.19,7.78,8.00,14.22,NA,NA,11.79,NA,NA,84.29,0.31,166.78,NA,NA,NA,752.69,0.22
2025-01-06 06:00:00,60.18,190.10,15.79,28.15,27.72,53.02,8.79,1.30,7.05,7.02,12.80,NA,NA,9.00,NA,NA,84.30,0.30,162.46,NA,NA,NA,754.05,0.22
2025-01-06 07:00:00,55.32,169.70,11.22,29.89,23.46,53.33,2.48,1.25,7.23,4.07,8.16,NA,NA,NA,NA,NA,84.33,0.13,201.04,NA,NA,NA,753.70,0.22
2025-01-06 08:00:00,55.80,167.60,14.31,27.60,25.88,95.50,2.40,1.14,8.00,3.01,6.29,NA,NA,NA,NA,NA,84.34,0.24,166.11,NA,NA,NA,752.72,0.24
2025-01-06 09:00:00,87.05,200.68,14.38,28.40,26.76,68.86,0.06,1.18,8.35,0.00,0.00,NA,NA,NA,NA,NA,84.35,0.35,155.22,NA,NA,NA,752.79,0.26
2025-01-06 10:00:00,114.10,245.05,14.32,29.60,27.12,73.58,0.04,1.04,9.04,0.00,0.00,NA,NA,NA,NA,NA,84.38,0.65,148.18,NA,NA,NA,753.57,0.27
2025-01-06 11:00:00,182.92,288.92,12.32,27.79,24.52,74.26,4.49,0.85,11.16,0.00,0.00,NA,NA,NA,NA,NA,84.39,0.75,131.37,NA,NA,NA,752.52,0.29
