Timestamp,PM2.5 (µg/m³),Station,Actual_PM2.5_24h,Predicted_PM2.5_24h
2026-04-26 13:00:00,55.5,Gomti Nagar,45.25,56.655191646641626
2026-04-26 14:00:00,46.75,Gomti Nagar,45.25,58.56474870252863
2026-04-26 15:00:00,45.75,Gomti Nagar,42.0,62.70659370332916
2026-04-26 16:00:00,52.75,Gomti Nagar,38.5,77.93534417866852
2026-04-26 17:00:00,46.25,Gomti Nagar,42.25,57.79982917189807
2026-04-26 18:00:00,48.25,Gomti Nagar,43.75,62.691469879008366
2026-04-26 19:00:00,55.0,Gomti Nagar,50.75,60.27612095239752
2026-04-26 20:00:00,61.0,Gomti Nagar,64.0,76.74287987823277
2026-04-26 21:00:00,61.25,Gomti Nagar,60.25,75.76334778891632
2026-04-26 22:00:00,67.0,Gomti Nagar,52.75,71.282161976065
2026-04-26 23:00:00,71.0,Gomti Nagar,53.75,69.03980750076862
2026-04-27 00:00:00,143.0,Gomti Nagar,84.75,67.18837437824304
2026-04-27 01:00:00,106.5,Gomti Nagar,61.75,79.11556365547358
2026-04-27 02:00:00,74.0,Gomti Nagar,40.75,83.2566442332305
2026-04-27 03:00:00,55.5,Gomti Nagar,33.5,67.37655488213726
2026-04-27 04:00:00,42.75,Gomti Nagar,27.75,65.02913034808216
2026-04-27 05:00:00,33.75,Gomti Nagar,24.75,58.859241052742206
2026-04-27 06:00:00,25.25,Gomti Nagar,20.75,49.71660524760058
2026-04-27 07:00:00,22.25,Gomti Nagar,21.75,45.015363119463004
2026-04-27 08:00:00,24.5,Gomti Nagar,26.25,45.21807785375843
2026-04-27 09:00:00,27.0,Gomti Nagar,25.75,45.69154501489321
2026-04-27 10:00:00,33.25,Gomti Nagar,29.5,47.90846137787012
2026-04-27 11:00:00,35.75,Gomti Nagar,37.25,46.5717217678582
2026-04-27 12:00:00,39.75,Gomti Nagar,42.75,47.07174038656248
2026-04-27 13:00:00,45.25,Gomti Nagar,43.0,47.26247163423108
2026-04-27 14:00:00,45.25,Gomti Nagar,38.5,50.22378373796859
2026-04-27 15:00:00,42.0,Gomti Nagar,36.75,51.04883029024342
2026-04-27 16:00:00,38.5,Gomti Nagar,39.5,47.601345990898054
2026-04-27 17:00:00,42.25,Gomti Nagar,45.0,46.93462832977401
2026-04-27 18:00:00,43.75,Gomti Nagar,45.0,50.17017788454014
2026-04-27 19:00:00,50.75,Gomti Nagar,53.25,53.507885374463534
2026-04-27 20:00:00,64.0,Gomti Nagar,57.5,62.927365334040914
2026-04-27 21:00:00,60.25,Gomti Nagar,70.0,68.23571746058032
2026-04-27 22:00:00,52.75,Gomti Nagar,55.75,65.8738424193919
2026-04-27 23:00:00,53.75,Gomti Nagar,53.0,65.96921432874643
2026-04-28 00:00:00,84.75,Gomti Nagar,53.0,67.02290339533755
2026-04-28 01:00:00,61.75,Gomti Nagar,50.5,76.63645948266294
2026-04-28 02:00:00,40.75,Gomti Nagar,49.0,64.83462492767207
2026-04-28 03:00:00,33.5,Gomti Nagar,49.0,54.3724395176235
2026-04-28 04:00:00,27.75,Gomti Nagar,45.5,48.45431596233987
2026-04-28 05:00:00,24.75,Gomti Nagar,45.75,39.054176789672404
2026-04-28 06:00:00,20.75,Gomti Nagar,46.0,37.8070742851073
2026-04-28 07:00:00,21.75,Gomti Nagar,58.75,37.59706358465117
2026-04-28 08:00:00,26.25,Gomti Nagar,71.75,37.23703356020772
2026-04-28 09:00:00,25.75,Gomti Nagar,69.75,41.37780808002257
2026-04-28 10:00:00,29.5,Gomti Nagar,66.75,39.65022953579476
2026-04-28 11:00:00,37.25,Gomti Nagar,68.5,45.07675051947049
2026-04-28 12:00:00,42.75,Gomti Nagar,65.5,46.51479885527572
2026-04-28 13:00:00,43.0,Gomti Nagar,66.75,48.38773339883528
2026-04-28 14:00:00,38.5,Gomti Nagar,209.5,46.890248297166025
2026-04-28 15:00:00,36.75,Gomti Nagar,115.0,45.15472088365801
2026-04-28 16:00:00,39.5,Gomti Nagar,45.5,44.933331684100516
2026-04-28 17:00:00,45.0,Gomti Nagar,28.5,46.195157812162876
2026-04-28 18:00:00,45.0,Gomti Nagar,33.25,47.76286710744459
2026-04-28 19:00:00,53.25,Gomti Nagar,40.0,52.62169568764327
2026-04-28 20:00:00,57.5,Gomti Nagar,52.0,61.29104174585034
2026-04-28 21:00:00,70.0,Gomti Nagar,54.0,66.29220677062705
2026-04-28 22:00:00,55.75,Gomti Nagar,44.75,65.01502033855901
2026-04-28 23:00:00,53.0,Gomti Nagar,69.25,63.51101447386775
2026-04-29 00:00:00,53.0,Gomti Nagar,70.0,74.4238186071768
2026-04-29 01:00:00,50.5,Gomti Nagar,22.25,68.43984724208046
2026-04-29 02:00:00,49.0,Gomti Nagar,11.5,53.56831600539349
2026-04-29 03:00:00,49.0,Gomti Nagar,16.0,53.564023284073805
2026-04-29 04:00:00,45.5,Gomti Nagar,15.25,49.47821308174818
2026-04-29 05:00:00,45.75,Gomti Nagar,15.5,62.65884944589125
2026-04-29 06:00:00,46.0,Gomti Nagar,4.5,73.25427851566397
2026-04-29 07:00:00,58.75,Gomti Nagar,2.5,61.38050516114537
2026-04-29 08:00:00,71.75,Gomti Nagar,8.0,56.998406788222965
2026-04-29 09:00:00,69.75,Gomti Nagar,26.0,61.35217120719992
2026-04-29 10:00:00,66.75,Gomti Nagar,27.25,64.44255599490945
2026-04-29 11:00:00,68.5,Gomti Nagar,30.25,65.48018366675211
2026-04-29 12:00:00,65.5,Gomti Nagar,41.75,66.95020714271439
2026-04-29 13:00:00,66.75,Gomti Nagar,36.25,67.54612430871494
2026-04-29 14:00:00,209.5,Gomti Nagar,23.0,69.14235495274586
2026-04-29 15:00:00,115.0,Gomti Nagar,17.75,46.11614065319347
2026-04-29 16:00:00,45.5,Gomti Nagar,14.25,48.58564836862903
2026-04-29 17:00:00,28.5,Gomti Nagar,14.25,51.36229807531991
2026-04-29 18:00:00,33.25,Gomti Nagar,13.75,46.37811989586215
2026-04-29 19:00:00,40.0,Gomti Nagar,19.75,42.96307194794759
2026-04-29 20:00:00,52.0,Gomti Nagar,27.75,57.42146555778367
2026-04-29 21:00:00,54.0,Gomti Nagar,23.0,75.73415276422828
2026-04-29 22:00:00,44.75,Gomti Nagar,83.25,69.52730885625888
2026-04-29 23:00:00,69.25,Gomti Nagar,55.0,59.34613063959653
2026-04-30 09:00:00,26.0,Gomti Nagar,2.5,53.600673971861475
2026-04-30 10:00:00,27.25,Gomti Nagar,3.0,55.56191070950856
2026-04-30 11:00:00,30.25,Gomti Nagar,7.5,61.64598194272224
2026-04-30 12:00:00,41.75,Gomti Nagar,8.75,80.65828817869658
2026-04-30 13:00:00,36.25,Gomti Nagar,8.75,87.2955824940639
2026-04-30 14:00:00,23.0,Gomti Nagar,7.0,96.60415702607088
2026-04-30 15:00:00,17.75,Gomti Nagar,7.0,27.65750744416627
2026-04-30 16:00:00,14.25,Gomti Nagar,7.25,27.598314845036832
2026-04-30 17:00:00,14.25,Gomti Nagar,9.5,25.189247349178874
2026-04-30 18:00:00,13.75,Gomti Nagar,10.0,27.26035039125639
2026-04-30 19:00:00,19.75,Gomti Nagar,15.0,28.44541106801482
2026-04-30 20:00:00,27.75,Gomti Nagar,22.0,30.34053366510037
2026-04-30 21:00:00,23.0,Gomti Nagar,28.0,35.27374403033696
2026-04-30 22:00:00,83.25,Gomti Nagar,23.75,34.16253170143508
2026-04-30 23:00:00,55.0,Gomti Nagar,20.25,210.61010912698416
2026-05-01 00:00:00,,Gomti Nagar,15.0,205.30633796778523
2026-05-06 12:00:00,56.75,Gomti Nagar,32.0,65.12734909220856
2026-05-06 13:00:00,49.25,Gomti Nagar,27.75,61.147263899693
2026-05-06 14:00:00,53.0,Gomti Nagar,30.25,62.77464270599002
2026-05-06 15:00:00,62.5,Gomti Nagar,35.25,67.08611614406121
2026-05-06 16:00:00,61.5,Gomti Nagar,45.75,70.56210555736955
2026-05-06 17:00:00,64.0,Gomti Nagar,52.0,74.49982244346533
2026-05-06 18:00:00,73.5,Gomti Nagar,74.25,70.72093319046267
2026-05-06 19:00:00,84.25,Gomti Nagar,90.0,78.88404326657651
2026-05-06 20:00:00,103.25,Gomti Nagar,92.25,100.93556815564546
2026-05-06 21:00:00,134.5,Gomti Nagar,81.0,98.14882088872254
2026-05-06 22:00:00,163.75,Gomti Nagar,94.5,90.1565510105349
2026-05-06 23:00:00,141.75,Gomti Nagar,89.75,91.17432600649349
2026-05-07 00:00:00,58.5,Gomti Nagar,103.75,94.81009782914975
2026-05-07 01:00:00,35.0,Gomti Nagar,111.25,83.67093006693393
2026-05-07 02:00:00,29.5,Gomti Nagar,95.5,55.388145213739065
2026-05-07 03:00:00,25.0,Gomti Nagar,90.25,52.25243938725565
2026-05-07 04:00:00,22.25,Gomti Nagar,80.0,53.249896370406574
2026-05-07 05:00:00,88.25,Gomti Nagar,65.75,51.55917422206114
2026-05-07 06:00:00,27.5,Gomti Nagar,64.25,96.70738220941894
2026-05-07 07:00:00,11.0,Gomti Nagar,65.0,56.50276388265524
2026-05-07 08:00:00,10.0,Gomti Nagar,72.0,56.617533821245175
2026-05-07 09:00:00,14.75,Gomti Nagar,65.75,53.11049974988519
2026-05-07 10:00:00,21.25,Gomti Nagar,26.33,53.41171201909748
2026-05-07 11:00:00,30.25,Gomti Nagar,21.75,51.327153512788975
2026-05-07 12:00:00,32.0,Gomti Nagar,20.25,59.48847069964408
2026-05-07 13:00:00,27.75,Gomti Nagar,20.5,56.690880454817695
2026-05-07 14:00:00,30.25,Gomti Nagar,15.75,67.56786998124424
2026-05-07 15:00:00,35.25,Gomti Nagar,21.75,50.82786838981
2026-05-07 16:00:00,45.75,Gomti Nagar,19.75,50.8019750884114
2026-05-07 17:00:00,52.0,Gomti Nagar,22.5,59.1146640220381
2026-05-07 18:00:00,74.25,Gomti Nagar,29.0,67.80536158958182
2026-05-07 19:00:00,90.0,Gomti Nagar,36.0,90.45043375985125
2026-05-07 20:00:00,92.25,Gomti Nagar,45.0,71.68787245624742
2026-05-07 21:00:00,81.0,Gomti Nagar,44.5,71.52291522486769
2026-05-07 22:00:00,94.5,Gomti Nagar,61.0,73.09800855710434
2026-05-07 23:00:00,89.75,Gomti Nagar,56.5,78.26711038523426
2026-05-08 09:00:00,65.75,Gomti Nagar,33.75,80.00345007100064
2026-05-08 10:00:00,26.33,Gomti Nagar,330.5,74.6463013065706
2026-05-08 11:00:00,21.75,Gomti Nagar,196.5,43.37885357481642
2026-05-08 12:00:00,20.25,Gomti Nagar,24.0,42.417572867065125
2026-05-08 13:00:00,20.5,Gomti Nagar,20.5,41.762722408851275
2026-05-08 14:00:00,15.75,Gomti Nagar,21.25,41.79210076197961
2026-05-08 15:00:00,21.75,Gomti Nagar,29.0,40.32998467739369
2026-05-08 16:00:00,19.75,Gomti Nagar,29.25,47.033569472112866
2026-05-08 17:00:00,22.5,Gomti Nagar,31.5,49.37848021726949
2026-05-08 18:00:00,29.0,Gomti Nagar,30.75,54.33490761385026
2026-05-08 19:00:00,36.0,Gomti Nagar,27.5,56.032267423754725
2026-05-08 20:00:00,45.0,Gomti Nagar,41.5,56.62622368543207
2026-05-08 21:00:00,44.5,Gomti Nagar,40.75,66.04892253473972
2026-05-08 22:00:00,61.0,Gomti Nagar,43.5,67.62212110130469
2026-05-08 23:00:00,56.5,Gomti Nagar,34.25,86.09201885608947
2026-05-09 00:00:00,43.25,Gomti Nagar,30.75,70.18942133800353
2026-05-09 01:00:00,35.25,Gomti Nagar,31.0,57.20206603798263
2026-05-09 02:00:00,37.75,Gomti Nagar,29.25,60.12619079323297
2026-05-09 03:00:00,38.25,Gomti Nagar,26.5,57.83363127295886
2026-05-09 04:00:00,35.5,Gomti Nagar,26.0,57.73093974359175
2026-05-09 05:00:00,29.0,Gomti Nagar,25.25,49.01956168648102
2026-05-09 06:00:00,29.75,Gomti Nagar,25.75,43.672207584426395
2026-05-09 07:00:00,27.75,Gomti Nagar,29.25,44.854686536030684
2026-05-09 08:00:00,29.25,Gomti Nagar,26.25,32.524978441604695
2026-05-09 09:00:00,33.75,Gomti Nagar,23.0,38.199025190370755
2026-05-09 10:00:00,330.5,Gomti Nagar,23.0,37.56236419270061
2026-05-09 11:00:00,196.5,Gomti Nagar,20.75,40.1299374206349
2026-05-09 12:00:00,24.0,Gomti Nagar,20.5,40.86290968253968
2026-05-09 13:00:00,20.5,Gomti Nagar,26.75,49.103575500029464
2026-05-09 14:00:00,21.25,Gomti Nagar,29.75,47.41128148557617
2026-05-09 15:00:00,29.0,Gomti Nagar,32.33,46.11586946948591
2026-05-09 16:00:00,29.25,Gomti Nagar,28.5,45.67881291645096
2026-05-09 17:00:00,31.5,Gomti Nagar,29.0,46.378553718630734
2026-05-09 18:00:00,30.75,Gomti Nagar,37.5,49.012115975543246
2026-05-09 19:00:00,27.5,Gomti Nagar,43.25,50.975253199579086
2026-05-09 20:00:00,41.5,Gomti Nagar,52.25,55.223744074216434
2026-05-09 21:00:00,40.75,Gomti Nagar,59.75,60.757457143063704
2026-05-09 22:00:00,43.5,Gomti Nagar,56.75,64.86847251959355
2026-05-09 23:00:00,34.25,Gomti Nagar,51.0,64.89760507965444
2026-05-10 00:00:00,30.75,Gomti Nagar,48.25,55.24954676703663
2026-05-10 01:00:00,31.0,Gomti Nagar,41.75,56.485961669633994
2026-05-10 02:00:00,29.25,Gomti Nagar,35.0,51.0494087993072
2026-05-10 03:00:00,26.5,Gomti Nagar,29.75,47.54122156713013
2026-05-10 04:00:00,26.0,Gomti Nagar,24.75,40.66300802089035
2026-05-10 05:00:00,25.25,Gomti Nagar,25.25,40.29628646004379
2026-05-10 06:00:00,25.75,Gomti Nagar,24.75,41.412309089266415
2026-05-10 12:00:00,20.5,Gomti Nagar,24.0,38.710683640397626
2026-05-10 13:00:00,26.75,Gomti Nagar,24.25,30.958243759445242
2026-05-10 14:00:00,29.75,Gomti Nagar,23.0,33.08617372920339
2026-05-10 15:00:00,32.33,Gomti Nagar,25.0,48.29140546181049
2026-05-10 16:00:00,28.5,Gomti Nagar,23.75,47.694105947982315
2026-05-10 17:00:00,29.0,Gomti Nagar,29.75,35.057034922898005
2026-05-10 18:00:00,37.5,Gomti Nagar,30.75,43.660692563731835
2026-05-10 19:00:00,43.25,Gomti Nagar,36.5,49.405975079671016
2026-05-10 20:00:00,52.25,Gomti Nagar,52.25,59.593793187467405
2026-05-10 21:00:00,59.75,Gomti Nagar,61.75,61.382132216123985
2026-05-10 22:00:00,56.75,Gomti Nagar,57.75,101.06282440476188
2026-05-10 23:00:00,51.0,Gomti Nagar,50.0,69.3831349206349
2026-05-11 00:00:00,48.25,Gomti Nagar,49.0,57.28223687172181
2026-05-11 01:00:00,41.75,Gomti Nagar,33.75,60.093498024819404
2026-05-11 02:00:00,35.0,Gomti Nagar,27.5,52.01866809483751
2026-05-11 03:00:00,29.75,Gomti Nagar,27.0,44.6566833322484
2026-05-11 04:00:00,24.75,Gomti Nagar,33.0,36.921878873309836
2026-05-11 05:00:00,25.25,Gomti Nagar,37.5,29.113803693484552
2026-05-11 06:00:00,24.75,Gomti Nagar,46.5,32.76356693175728
2026-05-11 07:00:00,25.25,Gomti Nagar,52.0,34.35187996830197
2026-05-11 08:00:00,29.75,Gomti Nagar,55.5,41.44028677746503
2026-05-11 09:00:00,27.75,Gomti Nagar,48.25,38.091490080429075
2026-05-11 10:00:00,22.75,Gomti Nagar,47.25,47.375244239883216
2026-05-11 11:00:00,21.75,Gomti Nagar,46.25,43.103760724205586
2026-05-11 12:00:00,24.0,Gomti Nagar,40.5,43.44379016899866
2026-05-11 13:00:00,24.25,Gomti Nagar,45.25,37.530819431720865
2026-05-11 14:00:00,23.0,Gomti Nagar,41.75,38.76555741033395
2026-05-11 15:00:00,25.0,Gomti Nagar,42.75,34.857392204560995
2026-05-11 16:00:00,23.75,Gomti Nagar,39.75,37.08437040043453
2026-05-11 17:00:00,29.75,Gomti Nagar,42.25,34.01720654930028
2026-05-11 18:00:00,30.75,Gomti Nagar,48.25,49.66354526810558
2026-05-11 19:00:00,36.5,Gomti Nagar,59.75,63.94181474633909
2026-05-11 20:00:00,52.25,Gomti Nagar,59.5,46.16225265244921
2026-05-11 21:00:00,61.75,Gomti Nagar,66.75,62.13471508142821
2026-05-11 22:00:00,57.75,Gomti Nagar,63.75,69.1392676409004
2026-05-11 23:00:00,50.0,Gomti Nagar,54.5,65.2791797628063
2026-05-12 00:00:00,49.0,Gomti Nagar,47.25,60.12028063017686
2026-05-12 01:00:00,33.75,Gomti Nagar,40.0,53.56271057769357
2026-05-12 02:00:00,27.5,Gomti Nagar,36.5,46.061086240031585
2026-05-12 03:00:00,27.0,Gomti Nagar,40.25,33.11845408396543
2026-05-12 04:00:00,33.0,Gomti Nagar,42.75,31.74807823410875
2026-05-12 05:00:00,37.5,Gomti Nagar,46.0,42.22986002224142
2026-05-12 06:00:00,46.5,Gomti Nagar,53.75,41.82097979810056
2026-05-12 07:00:00,52.0,Gomti Nagar,50.75,52.731855359745246
2026-05-12 08:00:00,55.5,Gomti Nagar,53.0,51.8318938223157
2026-05-12 09:00:00,48.25,Gomti Nagar,52.25,58.54396718763264
2026-05-12 10:00:00,47.25,Gomti Nagar,57.0,54.43508695930754
2026-05-12 11:00:00,46.25,Gomti Nagar,56.5,45.92464319270367
2026-05-12 12:00:00,40.5,Gomti Nagar,54.5,42.577472585750144
2026-05-12 13:00:00,45.25,Gomti Nagar,52.0,38.0314192962414
2026-05-12 14:00:00,41.75,Gomti Nagar,58.0,38.55841240050274
2026-05-12 15:00:00,42.75,Gomti Nagar,123.75,36.22795943764124
2026-05-12 16:00:00,39.75,Gomti Nagar,93.5,37.90522758012285
2026-05-12 17:00:00,42.25,Gomti Nagar,32.5,38.32328869145635
2026-05-12 18:00:00,48.25,Gomti Nagar,22.25,44.40830024401837
2026-05-12 19:00:00,59.75,Gomti Nagar,40.5,52.718553219387765
2026-05-12 20:00:00,59.5,Gomti Nagar,68.5,64.65432089214612
2026-05-12 21:00:00,66.75,Gomti Nagar,82.25,65.14356578480809
2026-05-12 22:00:00,63.75,Gomti Nagar,110.0,69.2388552176736
2026-05-12 23:00:00,54.5,Gomti Nagar,71.0,63.09942399291415
2026-05-13 00:00:00,47.25,Gomti Nagar,120.75,56.38003855992162
2026-05-13 01:00:00,40.0,Gomti Nagar,92.5,57.99928181738543
2026-05-13 02:00:00,36.5,Gomti Nagar,67.25,48.72179927276873
2026-05-13 03:00:00,40.25,Gomti Nagar,31.0,42.52406513257839
2026-05-13 04:00:00,42.75,Gomti Nagar,17.5,44.60049041450293
2026-05-13 05:00:00,46.0,Gomti Nagar,13.0,48.47427043553776
2026-05-13 06:00:00,53.75,Gomti Nagar,19.75,49.984796310195726
2026-05-13 07:00:00,50.75,Gomti Nagar,47.25,51.1220598174419
2026-05-13 08:00:00,53.0,Gomti Nagar,70.75,50.04169209485574
2026-05-13 09:00:00,52.25,Gomti Nagar,74.0,49.72891060268959
2026-05-13 10:00:00,57.0,Gomti Nagar,72.25,50.03672953448144
2026-05-13 11:00:00,56.5,Gomti Nagar,67.0,59.14899309763128
2026-05-13 12:00:00,54.5,Gomti Nagar,61.0,60.613197701410925
2026-05-13 13:00:00,52.0,Gomti Nagar,55.0,60.62494637761149
2026-05-13 14:00:00,58.0,Gomti Nagar,52.0,59.718920268066555
2026-05-13 15:00:00,123.75,Gomti Nagar,49.0,62.99466559936957
2026-05-13 16:00:00,93.5,Gomti Nagar,42.5,63.204796031451224
2026-05-13 17:00:00,32.5,Gomti Nagar,40.0,66.37607748464225
2026-05-13 18:00:00,22.25,Gomti Nagar,41.75,59.880716131715346
2026-05-13 19:00:00,40.5,Gomti Nagar,43.5,53.82238732760347
2026-05-13 20:00:00,68.5,Gomti Nagar,45.0,61.80516671253019
2026-05-13 21:00:00,82.25,Gomti Nagar,49.25,85.2978247332426
2026-05-13 22:00:00,110.0,Gomti Nagar,49.25,84.10881143789572
2026-05-13 23:00:00,71.0,Gomti Nagar,52.25,96.68531093560996
2026-05-14 00:00:00,120.75,Gomti Nagar,46.25,67.08743048311108
2026-05-14 01:00:00,92.5,Gomti Nagar,38.25,81.97461718994194
2026-05-14 02:00:00,67.25,Gomti Nagar,37.0,79.48783986268363
2026-05-14 03:00:00,31.0,Gomti Nagar,31.75,94.74381202708757
2026-05-14 04:00:00,17.5,Gomti Nagar,35.5,45.49256708040287
2026-05-14 05:00:00,13.0,Gomti Nagar,36.0,43.33921367466068
2026-05-14 06:00:00,19.75,Gomti Nagar,38.5,45.807362444281
2026-05-14 07:00:00,47.25,Gomti Nagar,40.5,48.87551925831367
2026-05-14 08:00:00,70.75,Gomti Nagar,44.25,66.67888703833964
2026-05-14 09:00:00,74.0,Gomti Nagar,63.25,67.48184140160964
2026-05-14 10:00:00,72.25,Gomti Nagar,62.75,66.39283115485924
2026-05-14 11:00:00,67.0,Gomti Nagar,61.25,64.92234330048157
2026-05-14 12:00:00,61.0,Gomti Nagar,59.25,66.00909706289676
2026-05-14 13:00:00,55.0,Gomti Nagar,48.75,60.06196797866842
2026-05-14 14:00:00,52.0,Gomti Nagar,51.25,70.51708391422487
2026-05-14 15:00:00,49.0,Gomti Nagar,48.75,60.19824159562106
2026-05-14 16:00:00,42.5,Gomti Nagar,49.25,62.2805013634686
2026-05-14 17:00:00,40.0,Gomti Nagar,52.5,53.69341465934809
2026-05-14 18:00:00,41.75,Gomti Nagar,54.75,63.02277588493852
2026-05-14 19:00:00,43.5,Gomti Nagar,44.0,56.680296201273755
2026-05-14 20:00:00,45.0,Gomti Nagar,75.75,61.294237248436886
2026-05-14 21:00:00,49.25,Gomti Nagar,62.5,61.77050433966367
2026-05-14 22:00:00,49.25,Gomti Nagar,52.25,66.97582291157987
2026-05-14 23:00:00,52.25,Gomti Nagar,75.5,63.173504920499155
2026-05-15 00:00:00,46.25,Gomti Nagar,67.25,54.23651151631147
2026-05-15 01:00:00,38.25,Gomti Nagar,56.5,57.25873986063213
2026-05-15 02:00:00,37.0,Gomti Nagar,50.0,51.89991780042786
2026-05-15 03:00:00,31.75,Gomti Nagar,46.5,45.14815523691799
2026-05-15 04:00:00,35.5,Gomti Nagar,40.25,38.806043320033105
2026-05-15 05:00:00,36.0,Gomti Nagar,45.75,41.70624462914692
2026-05-15 06:00:00,38.5,Gomti Nagar,61.0,49.33518586754954
2026-05-15 07:00:00,40.5,Gomti Nagar,63.75,43.89884617160903
2026-05-15 08:00:00,44.25,Gomti Nagar,62.25,47.816930085056235
2026-05-15 09:00:00,63.25,Gomti Nagar,59.5,49.69400354305893
2026-05-15 10:00:00,62.75,Gomti Nagar,53.0,56.16498853114609
2026-05-15 11:00:00,61.25,Gomti Nagar,47.75,58.61736792902131
2026-05-15 12:00:00,59.25,Gomti Nagar,47.75,60.04582988973539
2026-05-15 13:00:00,48.75,Gomti Nagar,48.75,53.88098373390459
2026-05-15 14:00:00,51.25,Gomti Nagar,49.75,46.41209631890959
2026-05-15 15:00:00,48.75,Gomti Nagar,56.0,44.292707567081685
2026-05-15 16:00:00,49.25,Gomti Nagar,41.75,52.562704009365795
2026-05-15 17:00:00,52.5,Gomti Nagar,43.25,55.366292211285995
2026-05-15 18:00:00,54.75,Gomti Nagar,50.75,56.91757224448868
2026-05-15 19:00:00,44.0,Gomti Nagar,55.25,63.30133835673519
2026-05-15 20:00:00,75.75,Gomti Nagar,72.75,53.22616902543083
2026-05-15 21:00:00,62.5,Gomti Nagar,108.0,64.30603896264425
2026-05-15 22:00:00,52.25,Gomti Nagar,89.75,66.75223944372497
2026-05-15 23:00:00,75.5,Gomti Nagar,70.75,67.61273994376963
2026-05-16 00:00:00,67.25,Gomti Nagar,69.75,66.84552950616843
2026-05-16 01:00:00,56.5,Gomti Nagar,61.5,86.47652309879709
2026-05-16 02:00:00,50.0,Gomti Nagar,46.0,74.5045215064563
2026-05-16 03:00:00,46.5,Gomti Nagar,41.5,56.653581780067505
2026-05-16 04:00:00,40.25,Gomti Nagar,38.5,62.277006494594595
2026-05-16 05:00:00,45.75,Gomti Nagar,50.75,51.658900175974175
2026-05-16 06:00:00,61.0,Gomti Nagar,64.75,79.35220992836133
2026-05-16 07:00:00,63.75,Gomti Nagar,60.25,70.28719269119848
2026-05-16 08:00:00,62.25,Gomti Nagar,76.75,72.95083992725154
2026-05-16 09:00:00,59.5,Gomti Nagar,69.75,67.43566260578318
2026-05-16 10:00:00,53.0,Gomti Nagar,69.75,63.851222931580075
2026-05-16 11:00:00,47.75,Gomti Nagar,60.0,60.597550901234776
2026-05-16 12:00:00,47.75,Gomti Nagar,80.0,55.592550116180306
2026-05-16 13:00:00,48.75,Gomti Nagar,89.0,50.326614802993085
2026-05-16 14:00:00,49.75,Gomti Nagar,295.25,51.09336059593019
2026-05-16 15:00:00,56.0,Gomti Nagar,124.5,55.89608888587456
2026-05-16 16:00:00,41.75,Gomti Nagar,84.25,57.10359275091144
2026-05-16 17:00:00,43.25,Gomti Nagar,293.5,51.36664452980662
2026-05-16 18:00:00,50.75,Gomti Nagar,120.0,53.23894515327754
2026-05-16 19:00:00,55.25,Gomti Nagar,84.25,63.28881212412056
2026-05-16 20:00:00,72.75,Gomti Nagar,293.75,63.681565984432694
2026-05-16 21:00:00,108.0,Gomti Nagar,141.5,70.34045727778833
2026-05-16 22:00:00,89.75,Gomti Nagar,49.5,75.9044250183341
2026-05-16 23:00:00,70.75,Gomti Nagar,54.75,79.00384847860023
2026-05-17 00:00:00,69.75,Gomti Nagar,58.5,71.33121505776218
2026-05-17 01:00:00,61.5,Gomti Nagar,48.75,67.3219357223901
2026-05-17 02:00:00,46.0,Gomti Nagar,34.25,59.302109605257
2026-05-17 03:00:00,41.5,Gomti Nagar,33.75,56.7302465133445
2026-05-17 04:00:00,38.5,Gomti Nagar,33.0,54.4708609285068
2026-05-17 05:00:00,50.75,Gomti Nagar,36.25,55.47221005203832
2026-05-17 06:00:00,64.75,Gomti Nagar,50.5,60.552017050114976
2026-05-17 07:00:00,60.25,Gomti Nagar,54.5,64.2922602780962
2026-05-17 08:00:00,76.75,Gomti Nagar,165.0,65.23582489090826
2026-05-17 09:00:00,69.75,Gomti Nagar,185.0,70.96210794653884
2026-05-17 10:00:00,69.75,Gomti Nagar,98.75,69.16427637037073
2026-05-17 11:00:00,60.0,Gomti Nagar,149.0,61.27347882339641
2026-05-17 12:00:00,80.0,Gomti Nagar,185.0,60.40570147464393
2026-05-17 13:00:00,89.0,Gomti Nagar,185.0,61.23273967617676
2026-05-17 14:00:00,295.25,Gomti Nagar,65.0,65.28095802673622
2026-05-17 15:00:00,124.5,Gomti Nagar,45.5,69.60595786753208
2026-05-17 16:00:00,84.25,Gomti Nagar,41.75,67.03203305865229
2026-05-17 17:00:00,293.5,Gomti Nagar,40.25,74.94545610537212
2026-05-17 18:00:00,120.0,Gomti Nagar,27.25,61.18993608337601
2026-05-17 19:00:00,84.25,Gomti Nagar,29.25,59.99099345087783
2026-05-17 20:00:00,293.75,Gomti Nagar,39.0,88.98488124634228
2026-05-17 21:00:00,141.5,Gomti Nagar,39.0,96.78978255252099
2026-05-17 22:00:00,49.5,Gomti Nagar,32.25,92.31831305222252
2026-05-17 23:00:00,54.75,Gomti Nagar,32.75,69.41224134645576
2026-05-18 00:00:00,58.5,Gomti Nagar,52.5,70.43628598412073
2026-05-18 01:00:00,48.75,Gomti Nagar,54.0,74.86413168376313
2026-05-18 02:00:00,34.25,Gomti Nagar,45.5,60.51636354361717
2026-05-18 03:00:00,33.75,Gomti Nagar,38.75,44.372290422283584
2026-05-18 04:00:00,33.0,Gomti Nagar,33.75,40.96172487663909
2026-05-18 05:00:00,36.25,Gomti Nagar,36.5,45.61052259374014
