Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2024-01-01 19:00:00,106.4,137.93,13.92,7.68,15.57,50.76,4.05,1.38,19.83,3.52,3.8,,,8.74,7.12,10.98,95.72,0.44,235.08,,,45.7,747.95,-1.28
2024-01-01 20:00:00,108.0,148.2,15.45,9.25,17.47,54.01,4.0,1.68,10.3,4.04,4.52,,,10.24,8.37,10.48,95.76,0.4,238.0,,,44.71,747.8,-1.34
2024-01-01 21:00:00,113.5,181.6,19.23,6.19,18.95,43.98,4.34,1.98,10.37,4.1,4.55,,,10.21,8.22,10.17,95.76,0.37,238.08,,,52.64,747.75,-1.38
2024-01-01 22:00:00,116.9,188.05,22.9,6.78,21.5,27.4,4.45,2.41,8.36,3.34,6.94,,,5.16,3.07,10.27,95.76,0.34,176.67,,,57.66,747.75,-1.36
2024-01-01 23:00:00,128.8,204.9,17.25,6.87,17.77,27.37,3.61,1.59,5.33,3.2,7.37,,,4.28,2.23,10.1,95.76,0.36,94.88,,,46.17,747.73,-1.39
2024-01-02 00:00:00,107.7,190.9,16.42,6.22,16.49,10.15,0.23,1.09,8.52,1.52,6.06,,,5.21,2.08,9.41,95.76,0.3,99.32,,,55.7,747.5,-1.47
2024-01-02 01:00:00,112.3,191.73,15.53,5.91,15.59,20.84,0.32,1.01,8.56,0.87,4.63,,,6.49,1.25,9.23,95.76,0.24,81.02,,,54.4,747.5,-1.5
2024-01-02 02:00:00,101.0,171.65,15.14,3.11,13.27,48.12,1.57,0.91,6.61,0.87,4.54,,,6.36,1.25,8.83,95.77,0.24,331.56,,,56.4,747.38,-1.54
2024-01-02 03:00:00,94.2,151.67,12.35,4.93,12.46,48.08,1.11,0.96,5.72,4.13,5.86,,,1.24,,8.38,95.81,0.19,59.37,,,57.72,747.25,-1.6
2024-01-02 04:00:00,82.8,135.3,13.04,4.61,12.75,32.77,1.28,0.87,7.02,4.16,5.86,,,1.25,,7.93,95.81,0.15,273.19,,,59.05,747.12,-1.65
2024-01-02 05:00:00,76.4,138.07,10.98,4.0,10.97,27.58,1.01,0.93,7.02,3.49,3.9,,,1.08,,7.38,95.81,0.08,52.35,,,62.54,747.0,-1.72
2024-01-02 06:00:00,66.9,130.78,11.25,5.92,12.22,27.7,2.05,0.91,6.59,3.01,2.39,,,,,6.99,95.81,0.06,95.7,,,65.05,746.9,-1.78
2024-01-02 07:00:00,60.8,122.07,13.14,3.99,12.44,41.09,1.26,1.02,8.57,3.0,2.38,,,,,6.91,95.81,0.05,90.4,,,84.59,746.88,-1.78
2024-01-02 08:00:00,72.7,112.82,13.19,5.07,12.88,61.7,1.11,1.06,13.71,2.8,2.22,,,,,7.27,95.78,0.06,70.95,,,123.73,746.95,-1.74
2024-01-02 09:00:00,72.3,118.22,14.81,5.73,14.91,62.06,0.58,1.21,17.0,0.0,0.0,,,,,8.49,95.75,0.1,101.55,,,214.97,747.3,-1.58
2024-01-02 10:00:00,71.7,124.62,11.68,5.31,11.88,61.72,0.23,0.99,21.98,0.0,0.0,,,,,11.64,94.77,0.38,91.3,,,342.91,748.15,-1.2
2024-01-02 11:00:00,73.6,132.4,12.6,5.5,13.07,55.99,0.15,1.01,25.36,0.0,0.0,,,,,13.6,86.65,0.36,79.44,,,413.38,748.68,-0.96
2024-01-02 12:00:00,70.5,138.98,9.94,7.53,12.16,45.6,1.08,0.94,30.8,0.0,0.0,,,,,14.72,80.72,0.52,141.94,,,286.08,748.98,-0.82
2024-01-02 13:00:00,74.4,128.7,10.61,6.22,11.98,45.93,0.98,1.1,30.74,0.0,0.0,,,,,15.24,78.53,0.49,103.88,,,297.16,749.1,-0.75
2024-01-02 14:00:00,77.5,127.88,12.45,4.55,12.0,46.06,0.16,0.79,34.17,0.0,0.0,,,,,16.47,73.63,0.61,99.21,,,169.8,749.42,-0.6
2024-01-02 15:00:00,72.2,116.98,6.8,5.26,8.59,43.32,0.1,0.82,39.28,0.0,0.0,,,,,16.44,74.39,0.8,123.38,,,111.19,749.45,-0.6
2024-01-02 16:00:00,63.8,109.52,8.69,7.68,11.38,37.9,0.78,0.87,39.31,0.0,0.0,,,,,15.24,79.35,0.79,213.86,,,56.01,749.12,-0.75
2024-01-02 17:00:00,63.9,112.12,9.75,3.7,9.76,38.17,1.04,1.08,34.32,0.0,0.0,,,,,13.4,90.56,0.68,80.27,,,29.02,748.6,-0.98
2024-01-02 18:00:00,64.8,116.7,11.16,4.19,11.28,38.21,0.58,1.14,25.72,0.0,0.0,,,,,11.63,95.51,0.44,103.43,,,31.34,748.12,-1.2
2024-01-02 19:00:00,79.3,121.07,10.32,5.03,11.1,51.42,0.8,1.32,20.12,3.51,3.84,,,8.63,7.17,10.16,95.74,0.3,89.27,,,34.5,747.75,-1.38
2024-01-02 20:00:00,83.3,118.52,11.99,4.16,11.72,54.23,1.26,1.05,10.37,4.14,4.45,,,10.21,8.19,9.2,95.76,0.15,120.13,,,57.66,747.48,-1.5
2024-01-02 21:00:00,80.7,124.0,12.91,6.67,13.63,45.14,1.14,1.07,10.47,4.04,4.56,,,10.27,8.32,8.85,95.76,0.2,69.98,,,65.45,747.4,-1.54
2024-01-02 22:00:00,74.2,124.9,11.03,3.99,10.58,27.58,0.86,0.73,8.41,3.33,6.93,,,5.2,3.24,8.33,95.76,0.15,85.11,,,65.25,747.22,-1.6
2024-01-02 23:00:00,67.3,122.5,16.39,2.27,14.27,27.6,0.84,0.62,5.26,3.21,7.36,,,4.31,2.25,8.38,95.76,0.15,91.24,,,65.41,747.27,-1.6
2024-01-03 00:00:00,50.6,111.1,14.9,3.4,13.75,10.06,0.27,0.89,8.59,1.52,6.09,,,5.17,2.04,8.0,95.76,0.09,60.33,,,65.44,747.15,-1.65
2024-01-03 01:00:00,54.7,114.55,14.37,2.86,12.59,20.79,0.34,0.94,8.52,0.86,4.48,,,6.5,1.25,7.9,95.77,0.12,191.25,,,65.5,747.1,-1.66
2024-01-03 02:00:00,52.2,101.48,13.43,3.1,11.99,48.13,0.31,0.88,6.62,0.87,4.51,,,6.32,1.25,7.82,95.8,0.08,101.94,,,65.87,747.1,-1.67
2024-01-03 03:00:00,43.1,96.35,11.16,3.65,10.37,48.12,0.12,1.0,5.71,4.13,5.86,,,1.25,,7.77,95.81,0.08,114.46,,,66.08,747.1,-1.67
2024-01-03 04:00:00,41.5,80.22,15.66,2.04,12.7,32.65,0.97,0.9,6.96,4.16,5.83,,,1.25,,7.81,95.8,0.11,139.76,,,65.93,747.1,-1.67
2024-01-03 05:00:00,48.9,84.3,15.17,3.26,13.16,27.65,0.72,0.99,6.88,3.49,3.88,,,1.08,,7.74,95.79,0.11,272.7,,,65.83,747.1,-1.68
2024-01-03 06:00:00,37.0,83.5,13.7,3.69,12.91,27.6,0.15,0.97,6.6,2.99,2.36,,,,,7.82,95.8,0.08,224.67,,,65.52,747.1,-1.67
2024-01-03 07:00:00,49.4,83.3,10.0,4.54,10.37,41.37,0.36,1.09,8.56,3.0,2.38,,,,,7.86,95.8,0.08,187.59,,,74.62,747.1,-1.66
2024-01-03 08:00:00,58.6,83.25,14.81,5.25,14.16,61.84,0.48,0.97,13.76,2.79,2.23,,,,,8.49,95.76,0.17,316.55,,,103.08,747.3,-1.58
2024-01-03 09:00:00,60.9,101.22,15.88,1.8,12.89,61.55,0.32,1.2,16.94,0.0,0.0,,,,,9.3,95.73,0.22,173.2,,,138.92,747.48,-1.49
2024-01-03 10:00:00,63.7,106.32,14.11,2.09,11.56,62.0,0.59,1.11,21.97,0.0,0.0,,,,,9.36,95.76,0.16,227.78,,,120.52,747.52,-1.48
2024-01-03 11:00:00,78.4,108.9,12.08,4.33,11.45,56.14,0.41,1.36,25.33,0.0,0.0,,,,,10.11,95.72,0.26,185.92,,,237.02,747.72,-1.38
2024-01-03 12:00:00,72.4,112.2,13.74,4.13,12.64,45.55,0.23,1.18,30.81,0.0,0.0,,,,,11.51,95.66,0.37,198.21,,,364.79,748.1,-1.22
2024-01-03 13:00:00,77.4,119.4,14.99,4.15,13.9,46.06,0.05,1.22,30.85,0.0,0.0,,,,,13.39,95.53,0.45,180.24,,,342.34,748.6,-0.98
2024-01-03 14:00:00,76.0,118.57,13.89,2.28,12.5,45.88,0.05,1.01,34.09,0.0,0.0,,,,,14.69,94.89,0.66,252.35,,,192.18,748.98,-0.82
2024-01-03 15:00:00,69.2,113.88,14.12,3.79,12.81,43.14,0.07,1.14,39.1,0.0,0.0,,,,,14.93,93.65,0.76,245.38,,,119.74,749.02,-0.79
2024-01-03 16:00:00,73.1,108.45,10.69,3.25,10.26,38.22,0.15,1.11,39.35,0.0,0.0,,,,,14.61,94.98,0.66,166.42,,,62.63,748.92,-0.83
2024-01-03 17:00:00,0.9,131.12,14.24,4.69,13.46,37.85,0.12,1.39,33.8,0.0,0.0,,,,,13.36,95.56,0.68,122.32,,,39.26,748.58,-0.98
2024-01-03 18:00:00,88.52,138.5,17.92,2.32,15.07,38.83,0.14,1.72,26.04,0.0,0.0,,,,,12.92,95.71,0.62,148.68,,,54.15,748.48,-1.04
2024-01-03 19:00:00,154.7,179.25,20.04,5.1,18.14,66.94,0.05,1.9,23.88,4.47,5.41,,,8.72,6.99,12.58,95.72,,,,,44.61,748.4,-1.08
2024-01-03 20:00:00,159.5,194.58,19.9,3.8,17.94,70.41,0.57,1.87,12.32,5.33,6.4,,,10.29,8.34,12.43,95.72,,,,,44.99,748.35,-1.1
2024-01-03 21:00:00,176.6,225.0,17.51,3.73,15.86,57.66,0.62,2.1,12.21,5.32,6.32,,,10.18,8.25,11.61,95.72,,,,,49.95,748.12,-1.2
2024-01-03 22:00:00,178.3,227.32,18.31,3.6,16.08,36.05,0.77,1.86,9.96,4.38,9.76,,,5.15,3.18,11.09,95.73,,,,,55.3,747.98,-1.27
2024-01-03 23:00:00,176.4,232.7,23.99,2.46,19.45,36.24,0.54,2.02,6.3,4.16,10.37,,,4.26,2.26,10.8,95.76,,,,,58.21,747.9,-1.3
2024-01-04 00:00:00,171.4,227.9,18.61,2.9,15.61,13.25,0.39,1.42,10.18,1.97,8.82,,,5.27,2.06,10.71,95.76,,,,,57.64,747.9,-1.31
2024-01-04 01:00:00,179.0,226.85,14.28,5.77,14.22,27.42,0.32,1.09,10.02,1.13,6.41,,,6.31,1.25,10.36,95.76,,,,,59.35,747.8,-1.36
2024-01-04 02:00:00,152.3,212.65,12.4,4.05,12.14,63.37,0.13,1.12,7.86,1.13,6.12,,,6.32,1.25,10.06,95.76,,,,,57.43,747.7,-1.39
2024-01-04 03:00:00,131.6,188.65,10.16,1.76,8.68,63.28,0.24,1.11,6.66,5.38,8.3,,,1.25,,9.7,95.76,,,,,61.48,747.6,-1.44
2024-01-04 04:00:00,122.3,167.62,13.93,1.41,10.86,43.13,0.45,1.09,8.08,5.39,8.34,,,1.25,,9.41,95.76,,,,,63.68,747.52,-1.47
2024-01-04 05:00:00,110.5,171.45,16.6,2.57,13.13,36.18,0.15,1.21,8.22,4.5,5.5,,,1.08,,9.24,95.76,,,,,64.35,747.5,-1.49
2024-01-04 06:00:00,97.6,159.38,10.83,4.18,10.3,36.3,0.4,1.05,7.91,3.88,3.35,,,,,9.23,95.76,,,,,64.29,747.5,-1.49
2024-01-04 07:00:00,91.5,144.55,13.15,3.65,12.18,54.2,0.15,1.23,10.07,3.86,3.34,,,,,9.31,95.76,,,,,73.68,747.5,-1.49
2024-01-04 08:00:00,92.1,133.5,10.14,3.21,9.51,81.33,,1.02,16.31,3.61,3.16,,,,,9.51,95.76,,,,,99.48,747.55,-1.46
2024-01-04 09:00:00,107.5,135.75,15.6,3.56,14.28,81.06,0.02,1.23,19.99,0.0,0.0,,,,,10.15,95.72,,,,,128.42,747.75,-1.38
2024-01-04 10:00:00,122.7,148.95,14.34,2.76,12.64,81.44,1.41,1.21,25.86,0.0,0.0,,,,,11.42,95.7,,,,,186.56,748.05,-1.22
2024-01-04 11:00:00,120.0,162.17,14.27,3.27,13.17,73.83,1.27,1.31,29.9,0.0,0.0,,,,,13.0,95.68,,,,,200.57,748.5,-1.03
2024-01-04 12:00:00,115.8,151.67,12.1,2.43,10.29,60.08,0.11,0.92,36.29,0.0,0.0,,,,,13.76,95.63,,,,,211.47,748.7,-0.94
2024-01-04 13:00:00,109.1,141.28,13.64,4.16,12.6,60.43,0.06,1.04,36.35,0.0,0.0,,,,,14.04,95.61,0.01,104.92,,,200.22,748.78,-0.9
2024-01-04 14:00:00,112.4,136.28,11.99,3.05,10.56,60.23,0.1,0.94,40.08,0.0,0.0,,,,,14.75,95.36,0.06,57.49,,,185.96,748.98,-0.81
2024-01-04 15:00:00,99.2,123.2,14.41,2.43,12.61,56.94,0.22,1.04,46.16,0.0,0.0,,,,,14.62,95.13,0.03,101.88,,,115.46,748.92,-0.83
2024-01-04 16:00:00,93.8,121.72,12.03,2.76,11.07,50.47,0.56,0.71,46.29,0.0,0.0,,,,,14.06,95.43,,141.61,,,70.63,748.8,-0.9
2024-01-04 17:00:00,92.3,130.4,12.42,4.78,12.16,50.16,0.38,0.85,40.01,0.0,0.0,,,,,13.32,95.68,,,,,55.66,748.6,-0.99
2024-01-04 18:00:00,100.4,138.38,12.58,4.12,12.39,50.39,0.97,1.03,30.02,0.0,0.0,,,,,12.98,95.68,,,,,56.36,748.5,-1.03
2024-01-04 19:00:00,88.8,130.8,12.36,2.45,10.3,67.17,0.56,1.16,23.86,4.45,5.42,,,8.83,7.17,12.89,95.68,,,,,56.54,748.5,-1.04
2024-01-04 20:00:00,111.6,124.2,14.9,3.19,12.7,72.06,0.08,1.02,12.19,5.18,6.34,,,10.25,8.24,12.7,95.68,,,,,55.35,748.4,-1.07
2024-01-04 21:00:00,97.2,130.0,14.88,3.94,13.39,58.25,0.1,0.95,12.14,5.28,6.37,,,10.31,8.14,12.33,95.69,,,,,57.23,748.32,-1.11
2024-01-04 22:00:00,89.5,128.8,14.02,3.38,12.46,36.28,1.47,0.87,9.98,4.23,9.77,,,5.16,3.14,11.96,95.72,,,,,58.08,748.22,-1.15
2024-01-04 23:00:00,84.6,120.4,12.16,2.97,10.17,36.33,1.64,1.03,6.21,4.16,10.35,,,4.2,2.25,11.55,95.72,,,,,58.54,748.1,-1.21
2024-01-05 00:00:00,69.9,114.02,12.32,4.5,11.98,13.25,0.08,0.9,9.93,1.95,8.53,,,5.19,2.07,11.43,95.72,,,,,59.44,748.1,-1.22
2024-01-05 01:00:00,59.5,120.0,11.0,3.51,9.9,27.4,0.04,0.93,9.88,1.12,6.38,,,6.26,1.25,11.5,95.72,,,,,59.44,748.1,-1.21
2024-01-05 02:00:00,76.1,112.07,13.46,2.32,11.92,63.15,1.3,0.86,7.78,1.12,6.4,,,6.44,1.25,11.4,95.72,,,,,59.04,748.08,-1.23
2024-01-05 03:00:00,72.4,104.2,15.26,2.76,11.31,63.5,1.26,0.9,6.68,5.32,8.3,,,1.25,,11.17,95.72,,,,,58.43,748.02,-1.25
2024-01-05 04:00:00,65.9,101.2,11.43,3.31,10.24,42.86,0.84,1.02,8.07,5.34,8.2,,,1.25,,10.96,95.72,,,,,59.3,747.95,-1.28
2024-01-05 05:00:00,62.1,102.78,13.31,3.31,11.73,36.28,0.56,1.13,8.08,4.5,5.52,,,1.08,,10.82,95.72,,,,,59.93,747.9,-1.3
2024-01-05 06:00:00,58.2,93.68,10.87,3.54,10.28,36.36,0.02,0.98,7.63,3.89,3.36,,,,,10.84,95.72,,,,,59.9,747.9,-1.3
2024-01-05 07:00:00,47.8,85.6,9.89,3.73,9.5,54.35,0.09,1.02,10.09,3.89,3.35,,,,,10.92,95.72,,,,,63.69,747.9,-1.28
2024-01-05 08:00:00,52.4,85.9,13.28,1.8,10.01,81.66,1.72,0.71,16.13,3.63,3.16,,,,,11.04,95.72,,,,,77.9,747.98,-1.27
2024-01-05 09:00:00,63.0,90.4,12.49,3.17,10.91,81.25,1.39,0.96,19.66,0.0,0.0,,,,,11.26,95.72,,,,,92.12,748.02,-1.24
2024-01-05 10:00:00,77.9,96.3,12.01,3.39,11.02,81.8,0.02,0.93,25.7,0.0,0.0,,,,,11.86,95.7,0.42,185.72,,,125.75,748.2,-1.17
2024-01-05 11:00:00,80.28,102.18,11.74,3.98,11.45,73.84,0.27,1.12,29.77,0.0,0.0,,,,,11.76,95.68,0.34,170.57,,,114.8,748.15,-1.18
2024-01-05 12:00:00,68.48,97.1,13.28,1.89,11.13,60.15,0.6,0.94,36.08,0.0,0.0,,,,,12.02,95.68,0.32,176.49,,,127.36,748.25,-1.15
2024-01-05 13:00:00,69.28,102.7,10.87,3.41,10.26,60.21,0.72,1.09,36.43,0.0,0.0,,,,,12.42,95.68,0.41,145.59,,,107.32,748.35,-1.1
2024-01-05 14:00:00,73.47,96.6,9.86,5.42,10.46,60.02,0.61,0.88,40.06,0.0,0.0,,,,,12.01,95.68,0.4,190.24,,,84.79,748.22,-1.15
2024-01-05 15:00:00,77.18,97.93,10.76,3.49,10.33,56.66,0.44,1.12,46.32,0.0,0.0,,,,,12.01,95.7,0.41,230.89,,,63.09,748.2,-1.15
2024-01-05 16:00:00,90.92,104.22,14.02,4.13,13.28,50.02,0.21,1.03,46.05,0.0,0.0,,,,,11.57,95.72,0.3,213.88,,,91.86,748.12,-1.2
2024-01-05 17:00:00,80.65,111.93,16.23,2.8,14.38,50.01,0.58,1.13,40.07,0.0,0.0,,,,,11.64,95.72,0.38,305.66,,,65.62,748.1,-1.19
2024-01-05 18:00:00,92.52,,6.71,12.01,6.74,50.56,,1.13,29.71,0.0,0.0,,,,,11.51,95.72,0.36,317.31,,,50.74,748.1,-1.21
2024-01-05 19:00:00,84.35,,12.14,4.12,11.7,67.28,2.24,1.43,23.16,4.6,5.36,,,8.68,6.96,11.49,95.72,0.36,323.88,,,56.5,748.1,-1.21
2024-01-05 20:00:00,103.8,120.6,14.21,4.52,13.94,71.52,2.16,1.25,12.25,5.22,6.36,,,10.31,8.23,11.46,95.72,0.3,198.7,,,59.62,748.1,-1.22
2024-01-05 21:00:00,107.57,132.4,13.85,4.8,13.9,58.98,2.52,1.39,12.25,5.23,6.4,,,10.27,8.29,11.56,95.72,0.31,224.75,,,61.2,748.1,-1.21
2024-01-05 22:00:00,127.0,133.22,16.89,3.91,14.74,36.41,2.14,1.29,9.98,4.27,9.76,,,5.13,3.16,11.67,95.72,0.34,236.88,,,59.91,748.12,-1.19
2024-01-05 23:00:00,105.97,140.0,12.58,4.53,12.49,36.27,2.33,1.19,6.2,4.16,10.35,,,4.22,2.17,11.63,95.72,0.36,142.76,,,60.32,748.1,-1.2
2024-01-06 00:00:00,99.35,136.4,14.69,4.32,13.93,13.27,0.64,0.99,10.07,2.0,8.7,,,5.09,2.04,11.59,95.72,0.32,265.83,,,60.9,748.1,-1.2
2024-01-06 01:00:00,86.78,138.38,10.76,3.73,10.54,27.4,0.9,0.95,9.95,1.13,6.23,,,6.29,1.25,11.5,95.72,0.34,228.54,,,60.66,748.1,-1.21
2024-01-06 02:00:00,94.1,130.5,15.19,4.77,14.04,63.31,1.74,0.94,7.84,1.12,6.61,,,6.25,1.25,11.58,95.72,0.34,219.94,,,58.7,748.1,-1.2
2024-01-06 03:00:00,86.9,131.67,13.62,4.31,13.11,63.52,2.42,1.09,6.82,5.33,8.32,,,1.26,,11.54,95.72,0.36,107.24,,,57.63,748.1,-1.21
2024-01-06 04:00:00,89.9,118.48,14.43,5.32,14.17,43.23,1.53,0.79,8.22,5.31,8.22,,,1.25,,11.3,95.72,0.24,198.37,,,56.16,748.02,-1.24
2024-01-06 05:00:00,75.9,112.52,12.18,3.85,11.88,36.27,1.03,0.9,8.04,4.53,5.54,,,1.08,,11.37,95.72,0.34,289.08,,,61.07,748.08,-1.23
2024-01-06 06:00:00,87.1,120.38,15.98,4.09,14.95,36.37,0.56,0.94,7.68,3.9,3.38,,,,,11.42,95.72,0.35,289.62,,,60.06,748.1,-1.22
2024-01-06 07:00:00,91.8,115.48,13.85,4.86,13.56,53.83,0.2,1.07,10.11,3.88,3.38,,,,,11.48,95.72,0.36,301.78,,,69.98,748.1,-1.22
2024-01-06 08:00:00,98.2,111.88,11.13,5.28,11.7,81.15,0.57,0.97,16.29,3.64,3.14,,,,,12.0,95.7,0.42,121.98,,,108.67,748.25,-1.15
2024-01-06 09:00:00,101.6,135.25,14.4,4.44,13.76,81.39,0.82,1.18,20.08,0.0,0.0,,,,,12.72,95.68,0.61,103.76,,,133.14,748.45,-1.06
2024-01-06 10:00:00,131.4,149.7,12.75,1.99,11.26,81.57,1.41,0.9,25.68,0.0,0.0,,,,,13.02,95.68,0.39,110.01,,,172.07,748.52,-1.02
2024-01-06 11:00:00,123.3,149.4,12.09,4.73,12.09,74.1,1.56,1.04,29.77,0.0,0.0,,,,,13.6,95.66,0.73,165.32,,,197.72,748.68,-0.95
2024-01-06 12:00:00,131.3,149.88,10.92,3.2,10.43,60.39,0.68,0.95,36.0,0.0,0.0,,,,,14.06,95.64,0.55,129.44,,,165.57,748.78,-0.9
2024-01-06 13:00:00,132.8,175.02,12.83,2.55,11.23,60.26,1.01,1.0,36.37,0.0,0.0,,,,,14.88,95.56,0.84,157.07,,,273.03,749.0,-0.8
2024-01-06 14:00:00,143.2,177.15,9.73,4.13,9.83,59.92,0.71,0.72,39.96,0.0,0.0,,,,,15.46,95.23,0.9,155.88,,,198.16,749.18,-0.72
2024-01-06 15:00:00,129.9,155.5,12.2,3.08,11.4,57.04,0.65,0.87,46.12,0.0,0.0,,,,,15.55,95.09,0.92,158.81,,,129.56,749.2,-0.71
2024-01-06 16:00:00,121.5,157.4,12.37,5.08,12.55,50.31,1.23,0.87,45.91,0.0,0.0,,,,,15.4,95.13,1.31,243.37,,,67.25,749.15,-0.73
2024-01-06 17:00:00,121.6,157.6,26.7,4.12,22.48,50.09,4.31,1.14,43.43,0.0,0.0,,,,,14.64,95.67,1.12,255.97,,,40.04,748.97,-0.82
2024-01-06 18:00:00,15.0,,12.75,5.94,9.91,50.11,3.32,1.59,29.64,0.0,0.0,,,,,14.02,95.68,0.98,274.36,,,49.3,748.78,-0.9
2024-01-06 19:00:00,108.75,181.5,23.44,3.14,18.43,67.58,6.74,2.26,23.2,4.43,5.42,,,8.63,6.98,13.85,95.68,0.78,128.36,,,41.2,748.75,-0.92
2024-01-06 20:00:00,161.05,196.58,25.87,1.49,19.14,70.9,6.8,1.78,12.26,5.23,6.34,,,10.35,8.26,13.2,95.7,0.78,89.02,,,42.21,748.55,-1.0
2024-01-06 21:00:00,181.65,230.1,20.03,2.82,15.48,58.58,8.17,1.09,12.36,5.33,6.38,,,10.21,8.24,12.49,95.72,0.54,73.41,,,38.34,748.35,-1.09
2024-01-06 22:00:00,141.22,227.95,18.66,1.87,13.94,36.44,7.98,0.7,9.97,4.35,9.77,,,5.19,3.12,11.61,95.72,0.4,47.89,,,39.22,748.12,-1.2
2024-01-06 23:00:00,135.8,204.4,15.68,1.59,12.84,36.09,8.28,0.58,6.28,4.13,10.37,,,4.31,2.22,11.0,95.73,0.25,33.75,,,39.83,747.97,-1.28
2024-01-07 00:00:00,107.38,174.85,20.02,3.79,14.78,13.31,0.13,0.97,10.1,1.98,8.61,,,5.3,2.03,10.42,95.76,0.1,198.75,,,42.89,747.8,-1.35
