Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2025-01-01 10:00:00,46.00,128.20,11.42,1.01,9.78,81.56,5.10,0.75,25.86,0.00,0.00,NA,NA,NA,NA,9.48,80.81,0.40,50.85,NA,NA,136.46,747.55,0.17
2025-01-01 11:00:00,NA,NA,10.65,1.18,9.52,73.73,2.19,1.06,29.92,0.00,0.00,NA,NA,NA,NA,9.78,80.02,0.44,28.59,NA,NA,142.48,747.65,0.18
2025-01-01 12:00:00,106.65,141.10,12.48,1.70,11.46,60.70,1.69,1.08,36.06,0.00,0.00,NA,NA,NA,NA,10.13,79.06,0.48,45.15,NA,NA,145.11,747.75,0.20
2025-01-01 13:00:00,87.38,139.00,10.64,1.60,9.54,60.35,7.49,1.04,36.20,0.00,0.00,NA,NA,NA,NA,11.00,75.36,0.49,53.44,NA,NA,246.93,747.95,0.24
2025-01-01 14:00:00,68.00,136.60,11.16,1.09,10.18,60.22,6.35,1.09,40.08,0.00,0.00,NA,NA,NA,NA,12.35,70.49,0.49,111.12,NA,NA,217.09,748.30,0.30
2025-01-01 15:00:00,110.30,126.50,11.23,2.40,11.00,57.16,4.39,1.20,46.20,0.00,0.00,NA,NA,NA,NA,12.74,68.94,0.70,45.26,NA,NA,157.71,748.40,0.31
2025-01-01 16:00:00,107.60,126.60,10.05,2.12,9.98,50.63,4.30,1.21,46.54,0.00,0.00,NA,NA,NA,NA,12.48,70.67,0.71,43.84,NA,NA,79.06,748.35,0.30
2025-01-01 17:00:00,133.40,139.10,11.04,1.95,10.64,50.58,11.19,0.45,40.10,0.00,0.00,NA,NA,NA,NA,11.60,76.31,0.68,49.34,NA,NA,47.39,748.12,0.26
2025-01-01 18:00:00,133.40,139.10,12.71,2.36,12.00,50.95,14.11,0.80,30.28,0.00,0.00,NA,NA,NA,NA,10.66,82.82,0.56,78.87,NA,NA,46.98,747.90,0.22
2025-01-01 19:00:00,221.85,229.25,15.24,2.04,13.74,66.98,6.48,1.56,23.51,4.55,5.40,NA,NA,8.72,6.97,9.64,94.51,0.50,83.14,NA,NA,45.14,747.60,0.18
2025-01-01 20:00:00,209.55,232.80,16.02,1.30,14.14,71.59,15.35,1.74,12.43,5.25,6.32,NA,NA,10.28,8.37,9.11,95.70,0.47,162.74,NA,NA,50.34,747.45,0.15
2025-01-01 21:00:00,175.30,243.32,15.34,1.81,13.64,57.63,7.93,1.78,12.36,5.33,6.35,NA,NA,10.19,8.19,8.73,95.77,0.45,108.16,NA,NA,51.45,747.35,0.14
2025-01-01 22:00:00,145.90,252.10,16.31,3.19,15.44,35.98,13.97,1.98,9.92,4.38,9.76,NA,NA,5.10,3.23,8.39,95.77,0.40,130.07,NA,NA,54.91,747.25,0.12
2025-01-01 23:00:00,295.30,287.20,14.10,1.94,12.99,36.19,7.93,1.40,6.35,4.16,10.36,NA,NA,4.28,2.18,8.38,95.79,0.36,73.75,NA,NA,61.28,747.27,0.12
2025-01-02 00:00:00,278.80,288.10,13.20,1.85,11.96,13.32,10.46,1.46,10.16,1.96,8.58,NA,NA,5.24,2.05,8.24,95.76,0.38,35.85,NA,NA,56.34,747.22,0.11
2025-01-02 01:00:00,NA,NA,12.47,1.63,11.43,27.42,3.14,1.10,10.10,1.13,6.44,NA,NA,6.38,1.25,7.58,95.77,0.32,34.71,NA,NA,58.05,747.05,0.09
2025-01-02 02:00:00,219.65,232.20,10.67,0.78,9.35,63.34,2.08,1.74,7.62,1.12,6.39,NA,NA,6.34,1.25,7.18,95.80,0.28,32.38,NA,NA,61.34,746.92,0.07
2025-01-02 03:00:00,179.02,233.72,12.01,3.18,11.93,63.50,3.31,0.71,6.76,5.38,8.27,NA,NA,1.25,NA,7.29,95.76,0.27,55.80,NA,NA,67.58,747.00,0.07
2025-01-02 04:00:00,137.20,236.10,12.08,2.16,11.54,43.09,0.61,0.87,8.12,5.34,8.30,NA,NA,1.25,NA,7.37,95.76,0.29,45.72,NA,NA,67.21,747.00,0.08
2025-01-02 05:00:00,NA,NA,10.76,2.93,10.83,36.50,4.04,0.87,8.22,4.53,5.52,NA,NA,0.54,NA,7.24,95.76,0.26,57.09,NA,NA,64.02,746.98,0.07
2025-01-02 06:00:00,NA,NA,12.55,1.39,11.22,36.56,0.83,1.11,7.83,3.89,3.32,NA,NA,NA,NA,6.95,95.77,0.20,67.55,NA,NA,63.47,746.90,0.06
2025-01-02 07:00:00,134.10,195.10,11.43,2.31,11.06,54.54,4.52,1.12,10.12,3.90,3.37,NA,NA,NA,NA,7.28,95.76,0.24,70.34,NA,NA,77.42,746.95,0.07
2025-01-02 08:00:00,160.10,197.60,10.92,1.74,9.98,81.22,3.30,1.31,16.37,3.63,3.17,NA,NA,NA,NA,8.08,95.72,0.29,91.22,NA,NA,117.12,747.18,0.10
2025-01-02 09:00:00,161.05,195.02,10.32,1.57,9.52,80.63,0.94,1.30,19.93,0.00,0.00,NA,NA,NA,NA,9.09,93.64,0.24,113.01,NA,NA,148.74,747.48,0.15
2025-01-02 10:00:00,109.92,182.48,12.46,1.98,11.43,81.42,0.18,1.58,25.92,0.00,0.00,NA,NA,NA,NA,10.13,83.44,0.36,121.55,NA,NA,204.08,747.73,0.20
2025-01-02 11:00:00,75.75,172.02,12.44,1.82,11.16,73.91,1.19,0.95,30.01,0.00,0.00,NA,NA,NA,NA,11.54,77.20,0.32,120.35,NA,NA,343.18,748.12,0.26
2025-01-02 12:00:00,69.97,170.95,11.58,1.30,10.51,60.33,0.21,1.07,36.23,0.00,0.00,NA,NA,NA,NA,12.12,74.16,0.15,108.20,NA,NA,291.82,748.25,0.28
2025-01-02 13:00:00,68.55,169.20,9.70,2.11,9.46,60.14,6.03,0.95,36.12,0.00,0.00,NA,NA,NA,NA,13.12,70.24,0.44,38.87,NA,NA,275.75,748.55,0.33
2025-01-02 14:00:00,54.90,165.00,11.11,2.96,10.97,60.41,3.60,1.18,40.08,0.00,0.00,NA,NA,NA,NA,13.92,68.42,0.70,36.74,NA,NA,204.22,748.75,0.36
2025-01-02 15:00:00,6.90,18.55,8.96,1.99,9.14,56.70,6.11,0.84,46.35,0.00,0.00,NA,NA,NA,NA,13.97,69.21,0.78,37.15,NA,NA,133.04,748.77,0.37
2025-01-02 16:00:00,44.85,220.85,12.63,2.09,11.99,50.14,5.30,0.92,46.19,0.00,0.00,NA,NA,NA,NA,12.46,77.03,0.71,30.14,NA,NA,75.21,748.35,0.30
2025-01-02 17:00:00,174.48,235.08,11.24,2.49,10.89,50.28,2.69,1.13,40.25,0.00,0.00,NA,NA,NA,NA,11.19,83.00,0.59,37.20,NA,NA,52.58,748.02,0.24
2025-01-02 18:00:00,117.60,254.68,11.11,1.66,10.35,50.31,3.71,1.44,30.84,0.00,0.00,NA,NA,NA,NA,10.56,87.09,0.57,33.78,NA,NA,52.75,747.85,0.22
2025-01-02 19:00:00,110.40,277.60,13.28,2.46,12.48,67.24,9.98,1.38,23.58,4.43,5.40,NA,NA,8.76,6.86,10.05,93.45,0.53,42.88,NA,NA,53.53,747.70,0.20
2025-01-02 20:00:00,99.68,307.68,13.29,0.64,11.34,71.39,12.12,1.60,12.20,5.34,6.32,NA,NA,10.33,8.43,9.50,95.48,0.42,56.94,NA,NA,52.54,747.55,0.17
2025-01-02 21:00:00,148.73,321.15,10.98,2.16,10.52,58.78,10.22,1.46,12.25,5.20,6.35,NA,NA,10.32,8.22,8.73,95.76,0.40,42.52,NA,NA,54.30,747.35,0.14
2025-01-02 22:00:00,112.33,309.62,11.89,2.06,11.28,36.22,12.79,1.56,9.92,4.36,9.78,NA,NA,5.11,3.09,8.15,95.76,0.36,33.22,NA,NA,55.73,747.18,0.11
2025-01-02 23:00:00,276.40,300.20,11.72,1.04,10.25,35.99,7.74,1.10,6.23,4.13,10.36,NA,NA,4.18,2.22,7.80,95.77,0.31,62.07,NA,NA,55.23,747.10,0.10
2025-01-03 00:00:00,139.68,309.75,11.02,2.16,10.13,13.21,7.24,1.43,9.96,1.98,8.64,NA,NA,5.18,2.04,7.68,95.78,0.30,57.98,NA,NA,56.63,747.08,0.09
2025-01-03 01:00:00,146.68,300.50,11.53,2.38,11.16,27.44,9.88,0.90,9.91,1.12,6.48,NA,NA,6.47,1.25,7.15,95.81,0.27,58.00,NA,NA,56.71,746.95,0.07
2025-01-03 02:00:00,112.00,287.53,11.33,1.82,10.44,63.14,9.04,0.85,7.72,1.12,6.29,NA,NA,6.37,1.25,6.70,95.81,0.22,59.29,NA,NA,60.28,746.80,0.05
2025-01-03 03:00:00,162.90,280.20,11.74,1.67,10.58,63.28,0.91,1.34,6.72,5.41,8.22,NA,NA,1.25,NA,6.65,95.81,0.20,81.16,NA,NA,62.06,746.80,0.05
2025-01-03 04:00:00,104.43,270.08,10.96,1.38,10.04,42.85,0.62,1.43,8.06,5.40,8.29,NA,NA,1.25,NA,6.71,95.81,0.20,76.82,NA,NA,64.89,746.80,0.05
2025-01-03 05:00:00,139.02,264.05,10.93,1.39,9.96,36.28,7.32,0.89,8.14,4.53,5.51,NA,NA,0.54,NA,6.58,95.81,0.22,62.24,NA,NA,62.86,746.77,0.04
2025-01-03 06:00:00,90.50,249.60,11.95,2.93,11.84,36.40,6.98,1.19,7.80,3.89,3.37,NA,NA,NA,NA,6.47,95.81,0.22,48.83,NA,NA,66.54,746.75,0.04
2025-01-03 07:00:00,152.45,222.30,11.50,1.99,10.69,54.23,6.80,1.48,10.02,3.89,3.35,NA,NA,NA,NA,7.33,95.77,0.30,112.60,NA,NA,76.49,746.98,0.08
2025-01-03 08:00:00,97.10,230.02,13.45,2.98,13.10,81.32,5.80,1.70,16.22,3.63,3.16,NA,NA,NA,NA,8.36,95.74,0.34,47.80,NA,NA,101.03,747.25,0.12
2025-01-03 09:00:00,74.82,233.65,14.02,0.69,11.90,81.12,1.46,1.14,19.95,0.00,0.00,NA,NA,NA,NA,9.18,95.70,0.43,114.31,NA,NA,117.16,747.48,0.16
2025-01-03 10:00:00,53.90,240.20,12.33,1.58,11.36,81.32,0.65,1.11,25.87,0.00,0.00,NA,NA,NA,NA,9.71,95.68,0.45,37.89,NA,NA,127.35,747.62,0.18
2025-01-03 11:00:00,NA,NA,13.36,0.66,11.15,74.10,5.77,0.67,30.00,0.00,0.00,NA,NA,NA,NA,10.25,95.64,0.38,67.37,NA,NA,143.18,747.78,0.20
2025-01-03 12:00:00,NA,10.40,8.62,5.49,10.60,60.20,NA,1.43,36.32,0.00,0.00,NA,NA,NA,NA,10.81,95.44,0.49,27.48,NA,NA,191.68,747.90,0.22
2025-01-03 13:00:00,49.20,97.50,20.06,1.93,19.66,60.78,4.80,1.67,36.78,0.00,0.00,NA,NA,NA,NA,11.87,87.64,0.45,50.59,NA,NA,277.48,748.20,0.28
2025-01-03 14:00:00,88.02,140.33,19.05,3.01,24.42,61.39,9.42,2.08,44.89,0.00,0.00,NA,NA,NA,NA,12.89,80.96,0.58,54.54,NA,NA,214.66,748.48,0.32
2025-01-03 15:00:00,63.52,149.80,20.83,6.89,26.18,NA,4.17,1.22,46.92,0.00,0.00,NA,NA,NA,NA,13.55,78.49,0.76,21.82,NA,NA,158.85,748.68,0.35
2025-01-03 16:00:00,48.25,157.12,18.36,12.97,23.47,50.45,3.66,1.90,46.26,0.00,0.00,NA,NA,NA,NA,13.46,78.84,0.74,112.30,NA,NA,75.29,748.62,0.34
2025-01-03 17:00:00,45.95,188.75,21.70,10.42,25.58,50.12,9.99,1.58,39.80,NA,NA,NA,NA,NA,NA,12.17,87.57,0.78,38.69,NA,NA,35.68,748.28,0.29
2025-01-03 18:00:00,46.50,224.50,25.72,11.71,30.13,49.93,15.44,2.75,29.94,0.00,0.00,NA,NA,NA,NA,10.98,95.47,0.66,37.75,NA,NA,45.11,747.95,0.24
2025-01-03 19:00:00,118.68,434.25,26.35,11.42,30.49,67.02,12.34,2.19,23.42,4.36,5.40,NA,NA,8.82,6.94,9.97,95.74,0.56,38.50,NA,NA,50.17,747.70,0.19
2025-01-03 20:00:00,98.05,474.67,31.36,11.46,34.58,71.49,25.19,3.76,12.26,5.31,6.35,NA,NA,10.28,8.26,9.30,95.76,0.50,38.53,NA,NA,53.16,747.50,0.16
2025-01-03 21:00:00,207.45,651.80,32.94,13.36,36.88,58.37,23.24,3.18,12.40,5.26,6.31,NA,NA,10.35,8.09,8.92,95.76,0.47,38.53,NA,NA,54.89,747.40,0.15
2025-01-03 22:00:00,155.40,649.65,32.69,12.78,36.36,36.09,41.32,3.89,9.85,4.34,9.77,NA,NA,5.20,3.15,8.68,95.76,0.44,192.32,NA,NA,56.96,747.32,0.14
2025-01-03 23:00:00,357.97,558.47,31.34,12.78,35.28,36.21,19.70,2.48,6.15,4.14,10.37,NA,NA,4.25,2.26,8.32,95.77,0.41,352.99,NA,NA,56.53,747.23,0.12
2025-01-04 00:00:00,221.00,473.60,27.72,14.87,33.44,13.26,29.57,2.33,9.87,1.98,8.51,NA,NA,5.26,2.04,8.05,95.80,0.36,336.76,NA,NA,63.86,747.20,0.11
2025-01-04 01:00:00,294.02,412.18,23.88,12.54,29.07,27.38,4.60,1.37,9.93,1.12,6.41,NA,NA,6.27,1.24,7.84,95.76,0.28,153.31,NA,NA,68.20,747.10,0.10
2025-01-04 02:00:00,169.52,259.20,19.66,13.55,26.18,63.13,1.27,1.15,7.64,1.13,6.38,NA,NA,6.31,1.25,8.00,95.76,0.35,23.64,NA,NA,67.68,747.15,0.10
2025-01-04 03:00:00,105.65,202.32,23.42,13.15,29.02,63.44,1.43,1.95,6.81,5.39,8.23,NA,NA,1.25,NA,8.31,95.76,0.40,180.70,NA,NA,67.07,747.23,0.12
2025-01-04 04:00:00,76.78,232.35,22.06,12.24,27.44,42.98,0.10,1.93,8.12,5.33,8.29,NA,NA,1.25,NA,8.50,95.75,0.36,68.30,NA,NA,67.10,747.30,0.13
2025-01-04 05:00:00,100.30,289.55,22.35,13.30,28.24,36.45,8.01,1.44,8.22,4.57,5.50,NA,NA,0.54,NA,8.47,95.75,0.41,189.23,NA,NA,67.28,747.28,0.12
2025-01-04 06:00:00,76.52,341.42,22.17,12.36,27.59,36.36,2.24,1.29,7.84,3.89,3.38,NA,NA,NA,NA,8.54,95.74,0.42,198.84,NA,NA,66.77,747.30,0.13
2025-01-04 07:00:00,254.98,290.38,20.21,12.70,26.18,54.12,2.99,1.17,10.11,3.88,3.37,NA,NA,NA,NA,8.55,95.73,0.42,208.92,NA,NA,69.67,747.30,0.13
2025-01-04 08:00:00,107.40,257.75,21.76,12.88,27.53,81.62,0.28,1.30,16.31,3.62,3.13,NA,NA,NA,NA,8.80,95.72,0.40,287.74,NA,NA,77.10,747.38,0.14
2025-01-04 09:00:00,229.50,245.85,20.98,12.84,26.88,81.50,11.80,1.66,19.85,0.00,0.00,NA,NA,NA,NA,9.06,95.72,0.39,246.32,NA,NA,89.58,747.42,0.15
2025-01-04 10:00:00,207.50,239.90,21.12,11.62,26.34,81.23,9.09,2.07,25.97,0.00,0.00,NA,NA,NA,NA,9.34,95.72,0.46,211.75,NA,NA,101.31,747.52,0.16
2025-01-04 11:00:00,207.50,219.90,21.42,12.14,26.86,73.84,5.26,0.97,29.72,0.00,0.00,NA,NA,NA,NA,10.00,95.68,0.38,199.73,NA,NA,121.65,747.68,0.19
2025-01-04 12:00:00,175.30,205.20,20.72,13.56,27.04,60.19,2.76,1.30,36.21,0.00,0.00,NA,NA,NA,NA,10.87,95.61,0.47,185.71,NA,NA,166.50,747.95,0.23
2025-01-04 13:00:00,143.65,237.92,20.24,13.58,26.68,60.16,8.63,0.88,36.32,0.00,0.00,NA,NA,NA,NA,11.98,93.18,0.39,186.44,NA,NA,267.72,748.23,0.28
2025-01-04 14:00:00,95.72,230.68,20.11,12.24,25.86,60.27,4.16,1.21,39.90,0.00,0.00,NA,NA,NA,NA,12.66,88.63,0.66,204.90,NA,NA,208.37,748.42,0.31
2025-01-04 15:00:00,111.20,257.20,21.06,13.92,27.52,56.92,9.68,1.15,46.50,0.00,0.00,NA,NA,NA,NA,12.42,90.20,0.68,199.68,NA,NA,154.15,748.38,0.30
2025-01-04 16:00:00,97.62,206.68,20.71,13.74,27.14,50.27,8.08,1.38,46.03,0.00,0.00,NA,NA,NA,NA,11.40,94.56,0.63,196.11,NA,NA,81.41,748.05,0.26
2025-01-04 17:00:00,131.00,218.25,19.98,16.30,26.08,49.84,11.56,1.51,40.39,0.00,0.00,NA,NA,NA,NA,10.07,95.62,0.52,197.57,NA,NA,46.52,747.72,0.20
2025-01-04 18:00:00,163.20,228.30,21.92,22.75,27.59,50.25,12.00,1.73,30.21,0.00,0.00,NA,NA,NA,NA,9.12,95.72,0.44,201.66,NA,NA,58.38,747.45,0.15
2025-01-04 19:00:00,120.90,225.32,20.84,21.95,26.29,67.19,8.11,1.27,23.22,4.51,5.46,NA,NA,8.68,7.07,8.85,95.72,0.42,206.47,NA,NA,65.41,747.40,0.14
2025-01-04 20:00:00,83.90,214.12,21.21,21.67,26.45,71.86,7.26,1.24,12.30,5.31,6.42,NA,NA,10.30,8.14,8.90,95.72,0.40,208.70,NA,NA,64.91,747.40,0.15
2025-01-04 21:00:00,113.50,245.15,23.09,20.98,27.60,58.17,10.90,0.75,12.32,5.18,6.35,NA,NA,10.17,8.22,8.73,95.72,0.39,189.86,NA,NA,64.43,747.38,0.14
2025-01-04 22:00:00,102.45,234.90,20.13,21.53,25.49,36.24,9.74,0.96,9.99,4.26,9.74,NA,NA,5.14,3.16,8.53,95.72,0.24,161.30,NA,NA,64.83,747.30,0.12
2025-01-04 23:00:00,114.90,213.83,22.11,22.59,27.66,36.47,11.16,1.17,6.29,4.18,10.37,NA,NA,4.26,2.24,8.22,95.75,0.18,249.51,NA,NA,64.88,747.20,0.11
2025-01-05 00:00:00,105.08,222.32,18.79,22.31,24.81,13.26,11.04,1.48,9.96,1.98,8.84,NA,NA,5.22,2.03,8.08,95.76,0.30,180.98,NA,NA,65.24,747.18,0.11
2025-01-05 01:00:00,150.38,226.55,21.06,20.63,25.76,27.40,5.61,1.51,9.90,1.13,6.38,NA,NA,6.38,1.25,7.88,95.76,0.32,185.67,NA,NA,65.30,747.10,0.10
2025-01-05 02:00:00,135.50,207.02,21.12,22.98,27.07,63.41,5.08,1.83,7.85,1.12,6.36,NA,NA,6.25,1.25,7.59,95.76,0.31,226.51,NA,NA,65.70,747.05,0.08
2025-01-05 03:00:00,92.05,185.62,22.35,21.88,27.47,63.23,10.68,1.31,6.74,5.37,8.25,NA,NA,1.25,NA,7.38,95.76,0.27,202.85,NA,NA,66.34,747.00,0.08
2025-01-05 04:00:00,62.38,153.75,21.25,23.40,27.40,43.47,8.53,1.53,8.34,5.37,8.30,NA,NA,1.25,NA,7.38,95.76,0.24,175.66,NA,NA,66.49,747.00,0.08
2025-01-05 05:00:00,55.18,159.23,23.22,21.83,28.17,36.54,11.74,1.47,7.96,4.53,5.46,NA,NA,0.54,NA,7.28,95.76,0.29,198.05,NA,NA,66.66,746.98,0.07
2025-01-05 06:00:00,46.50,147.22,21.49,22.68,27.21,36.31,10.60,1.66,7.87,3.88,3.35,NA,NA,NA,NA,7.36,95.76,0.20,150.81,NA,NA,65.94,747.00,0.08
2025-01-05 07:00:00,55.58,138.10,19.49,22.28,25.38,54.39,11.75,1.01,10.04,3.89,3.35,NA,NA,NA,NA,7.38,95.76,0.24,180.92,NA,NA,70.10,747.00,0.08
2025-01-05 08:00:00,50.35,136.90,23.00,19.95,26.98,81.09,12.26,1.32,16.18,3.63,3.15,NA,NA,NA,NA,7.58,95.76,0.28,201.04,NA,NA,80.50,747.05,0.08
2025-01-05 09:00:00,51.90,145.10,18.70,22.09,24.63,81.57,1.16,1.15,20.04,0.00,0.00,NA,NA,NA,NA,7.78,95.74,0.33,207.18,NA,NA,93.10,747.10,0.10
2025-01-05 10:00:00,46.92,149.65,20.89,21.64,26.16,81.73,0.16,1.51,25.89,0.00,0.00,NA,NA,NA,NA,8.10,95.72,0.29,207.04,NA,NA,105.17,747.18,0.11
2025-01-05 11:00:00,53.20,148.30,22.02,22.74,27.68,73.90,6.18,1.06,29.71,0.00,0.00,NA,NA,NA,NA,8.54,95.72,0.38,218.68,NA,NA,118.11,747.28,0.13
2025-01-05 12:00:00,51.47,155.93,20.83,22.94,26.81,60.14,7.20,1.32,36.31,0.00,0.00,NA,NA,NA,NA,9.25,95.68,0.42,206.96,NA,NA,113.31,747.48,0.16
2025-01-05 13:00:00,71.65,176.82,21.01,21.72,26.30,60.17,9.78,1.41,36.21,0.00,0.00,NA,NA,NA,NA,9.67,95.68,0.33,198.85,NA,NA,109.75,747.60,0.18
2025-01-05 14:00:00,70.70,186.02,21.07,24.04,27.60,60.26,10.14,1.41,40.28,0.00,0.00,NA,NA,NA,NA,9.72,95.68,0.44,205.36,NA,NA,103.68,747.60,0.18
2025-01-05 15:00:00,69.55,189.27,20.49,21.45,25.74,56.87,12.82,1.65,46.15,0.00,0.00,NA,NA,NA,NA,9.84,95.68,0.50,213.36,NA,NA,95.35,747.65,0.18
2025-01-05 16:00:00,62.68,186.25,22.21,22.73,27.82,50.13,11.31,1.91,46.24,0.00,0.00,NA,NA,NA,NA,9.99,95.70,0.42,204.66,NA,NA,76.54,747.70,0.19
2025-01-05 17:00:00,77.25,208.55,20.41,21.65,25.78,50.45,6.24,1.67,39.78,0.00,0.00,NA,NA,NA,NA,9.65,95.72,0.44,191.72,NA,NA,51.99,747.60,0.18
2025-01-05 18:00:00,74.90,209.80,20.98,22.78,26.85,50.54,9.44,2.20,29.99,0.00,0.00,NA,NA,NA,NA,9.20,95.75,0.44,160.11,NA,NA,52.88,747.45,0.16
2025-01-05 19:00:00,71.12,218.70,24.65,21.12,28.95,67.73,14.34,1.78,23.44,4.42,5.42,NA,NA,8.72,6.96,9.11,95.76,0.40,174.13,NA,NA,60.74,747.45,0.15
2025-01-05 20:00:00,69.38,231.15,24.65,22.70,29.79,71.08,19.28,2.12,12.36,5.48,6.35,NA,NA,10.32,8.15,8.94,95.76,0.34,250.09,NA,NA,57.60,747.40,0.15
2025-01-05 21:00:00,95.12,265.12,22.43,24.31,28.84,58.24,11.94,2.27,12.34,5.34,6.34,NA,NA,10.12,8.23,8.65,95.76,0.43,188.82,NA,NA,59.07,747.32,0.14
2025-01-05 22:00:00,89.25,257.08,25.90,22.47,30.68,36.29,13.46,2.34,9.91,4.31,9.76,NA,NA,5.15,3.19,8.28,95.76,0.40,180.53,NA,NA,57.69,747.25,0.12
2025-01-05 23:00:00,82.70,254.15,22.93,22.74,28.41,36.19,8.27,1.08,6.26,4.16,10.37,NA,NA,4.23,2.28,7.95,95.79,0.36,206.48,NA,NA,60.66,747.10,0.10
2025-01-06 00:00:00,81.43,240.32,22.31,22.36,27.70,13.22,10.78,1.32,9.94,1.99,8.61,NA,NA,5.16,2.05,7.50,95.81,0.33,190.46,NA,NA,59.96,747.02,0.08
2025-01-06 01:00:00,84.52,240.20,21.37,23.10,27.34,27.55,7.32,1.82,10.19,1.12,6.44,NA,NA,6.44,1.25,7.22,95.81,0.28,186.10,NA,NA,59.98,746.92,0.07
2025-01-06 02:00:00,72.23,240.90,21.92,23.39,27.94,63.45,7.11,1.80,7.69,1.12,6.29,NA,NA,6.34,1.25,7.11,95.81,0.25,182.89,NA,NA,65.58,746.92,0.06
2025-01-06 03:00:00,58.12,217.98,21.11,21.98,26.53,63.36,3.46,1.51,6.77,5.45,8.24,NA,NA,1.24,NA,6.86,95.80,0.26,192.36,NA,NA,67.56,746.85,0.05
2025-01-06 04:00:00,46.22,184.28,19.43,22.34,25.36,42.95,1.13,1.67,8.14,5.35,8.31,NA,NA,1.25,NA,6.54,95.80,0.19,240.35,NA,NA,69.06,746.75,0.04
2025-01-06 05:00:00,35.28,173.42,19.52,21.68,25.08,36.27,10.24,0.93,8.19,4.55,5.51,NA,NA,0.54,NA,6.67,95.77,0.17,145.94,NA,NA,68.64,746.80,0.05
2025-01-06 06:00:00,29.17,156.88,22.01,21.11,26.80,36.24,4.03,1.05,7.95,3.88,3.37,NA,NA,NA,NA,6.60,95.77,0.18,123.98,NA,NA,68.88,746.80,0.04
2025-01-06 07:00:00,67.60,145.95,19.65,21.86,25.28,54.33,5.69,1.54,10.13,3.90,3.40,NA,NA,NA,NA,6.68,95.76,0.19,172.46,NA,NA,76.76,746.80,0.04
2025-01-06 08:00:00,90.80,129.30,21.44,21.72,26.66,81.45,4.75,1.57,16.34,3.64,3.15,NA,NA,NA,NA,7.22,95.76,0.26,157.77,NA,NA,95.33,746.92,0.07
2025-01-06 09:00:00,29.37,151.17,22.61,23.24,28.42,81.03,8.77,1.27,19.90,0.00,0.00,NA,NA,NA,NA,7.74,95.73,0.33,45.94,NA,NA,112.46,747.05,0.09
