Timestamp,PM2.5 (µg/m³),target_pm25_24h,hour,day_of_week,month,day_of_year,is_weekend,hour_sin,hour_cos,month_sin,month_cos,pm25_lag_1,pm25_lag_3,pm25_lag_6,pm25_lag_12,pm25_lag_24,pm25_lag_48,pm25_lag_72,pm25_lag_168,pm25_roll_mean_6,pm25_roll_std_6,pm25_roll_mean_12,pm25_roll_std_12,pm25_roll_mean_24,pm25_roll_std_24,pm25_roll_mean_72,pm25_roll_std_72
2026-02-10 02:00:00,66.5,61.0,2,1,2,41,0,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,66.0,71.25,63.25,26.0,122.75,36.0,42.75,47.75,68.04166666666667,5.602268885601392,49.00000000000001,21.49735713143091,59.802083333333336,24.910162406602183,56.013888888888886,21.868279204541402
2026-02-10 03:00:00,68.0,57.25,3,1,2,41,0,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.5000000000000001,66.5,78.0,64.5,21.5,82.5,35.0,37.75,46.25,68.58333333333333,5.188127472082586,52.37500000000001,20.7234221901849,57.458333333333336,21.082094538850676,56.34375,21.844498352552378
2026-02-10 04:00:00,65.5,55.25,4,1,2,41,0,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,68.0,66.0,65.25,21.0,73.5,38.5,35.25,43.75,69.16666666666667,4.820961176630514,56.25000000000001,18.671198043070454,56.854166666666664,20.533895184532955,56.763888888888886,21.77262821969662
2026-02-10 05:00:00,67.5,57.75,5,1,2,41,0,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,65.5,66.5,71.25,26.5,62.25,40.75,40.75,44.75,69.20833333333333,4.781256808264823,59.95833333333334,15.113898380045658,56.520833333333336,20.31570348206345,57.18402777777778,21.643111688214535
2026-02-10 06:00:00,87.0,64.0,6,1,2,41,0,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,67.5,68.0,78.0,35.75,62.75,46.25,49.0,45.0,68.58333333333333,4.705493243707619,63.37500000000001,10.913138453671989,56.739583333333336,20.408129130362724,57.55555555555556,21.5865528622742
2026-02-10 07:00:00,78.5,77.25,7,1,2,41,0,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,87.0,65.5,66.0,49.0,64.75,48.5,52.75,39.5,70.08333333333333,8.3391646264227,67.64583333333334,8.97563515942331,57.75,21.299494788867158,58.083333333333336,21.837508112497524
2026-02-10 08:00:00,96.25,81.25,8,1,2,41,0,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,78.5,67.5,66.5,63.25,87.75,59.25,59.75,45.0,72.16666666666667,8.669871202421747,70.10416666666667,7.285148601877671,58.322916666666664,21.677537859384234,58.44097222222222,21.959449386342655
2026-02-10 09:00:00,140.0,85.75,9,1,2,41,0,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,96.25,87.0,68.0,64.5,96.75,65.25,61.0,56.5,77.125,12.459684987989085,72.85416666666667,10.13402142051421,58.677083333333336,22.241324538126186,58.947916666666664,22.406846975271954
2026-02-10 10:00:00,139.0,80.5,10,1,2,41,0,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,140.0,78.5,65.5,65.25,66.5,60.0,53.5,82.5,89.125,27.503522501671195,79.14583333333334,21.51834796731272,60.479166666666664,26.75451167425121,60.045138888888886,24.358036762227563
2026-02-10 11:00:00,66.75,76.5,11,1,2,41,0,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,139.0,96.25,67.5,71.25,43.75,57.25,50.5,33.5,101.375,31.02005399737317,85.29166666666667,27.017846234506624,63.5,31.189288852593943,61.232638888888886,26.059193397797863
