Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2026-01-01 17:00:00,103.5,201.75,26.75,30.5,34.75,34.0,3.25,1.0,38.25,3.0,13.25,0.0,NA,2.0,2.0,NA,69.75,0.5,267.25,NA,NA,34.25,746.0,0.0
2026-01-01 18:00:00,110.25,241.0,25.25,29.25,33.25,32.0,2.33,1.0,31.25,3.25,12.25,0.25,NA,2.25,2.0,NA,82.5,0.25,266.5,NA,NA,45.25,747.0,0.0
2026-01-01 19:00:00,135.75,245.75,8.75,32.0,21.75,20.25,2.0,1.0,29.25,4.0,9.25,1.0,NA,3.0,1.0,NA,91.25,0.5,177.25,NA,NA,46.5,748.0,0.0
2026-01-01 20:00:00,159.75,241.5,17.5,30.0,27.25,25.25,9.67,0.0,14.0,4.0,9.25,1.0,NA,3.0,1.0,NA,94.5,0.5,177.75,NA,NA,55.5,748.75,0.0
2026-01-01 21:00:00,156.67,229.0,16.67,30.67,27.0,25.0,13.33,0.0,13.67,4.0,9.33,1.0,NA,3.0,1.0,NA,95.0,0.67,113.33,NA,NA,50.0,749.0,0.0
2026-01-01 22:00:00,143.5,222.5,19.0,28.5,28.0,25.25,8.0,0.0,9.25,4.25,9.25,1.0,NA,2.75,1.0,NA,95.0,0.25,252.25,NA,NA,60.75,749.0,0.0
2026-01-01 23:00:00,141.0,223.0,21.0,29.0,30.0,27.33,17.33,0.0,8.0,5.0,10.0,1.0,NA,2.0,1.0,NA,95.0,0.67,220.67,NA,NA,78.67,749.0,0.0
2026-01-02 00:00:00,137.75,224.5,20.0,28.5,28.75,26.0,2.67,0.0,10.0,4.0,7.67,0.0,NA,0.0,0.0,NA,95.0,0.5,173.25,NA,NA,115.0,748.0,0.0
2026-01-02 01:00:00,134.0,232.5,21.0,28.25,29.5,26.5,2.0,0.0,11.25,3.5,6.0,0.0,NA,0.0,0.0,NA,95.0,0.5,339.25,NA,NA,141.5,748.0,0.0
2026-01-02 02:00:00,135.5,235.5,18.5,27.5,26.75,23.75,6.0,0.67,12.5,3.5,0.75,0.0,NA,0.0,0.0,NA,95.0,0.75,288.25,NA,NA,166.5,748.0,0.0
2026-01-02 03:00:00,131.0,222.25,19.0,26.25,27.0,23.0,6.25,0.0,12.0,4.75,6.0,0.0,NA,0.75,0.5,NA,95.0,0.75,305.5,NA,NA,185.25,748.0,0.0
2026-01-02 04:00:00,118.5,215.0,19.75,25.5,27.25,23.5,5.67,0.0,13.25,5.0,8.0,0.0,NA,1.0,1.0,NA,95.0,0.0,241.25,NA,NA,196.25,748.5,0.0
2026-01-02 05:00:00,115.25,214.0,20.0,26.0,27.5,23.5,6.0,0.0,14.0,3.25,11.0,0.0,NA,1.0,1.5,NA,95.0,0.25,318.25,NA,NA,212.5,749.0,0.0
2026-01-02 06:00:00,111.5,225.25,21.25,26.75,29.0,25.75,4.0,1.0,14.5,2.0,12.5,0.0,NA,1.0,2.0,NA,95.0,0.0,312.25,NA,NA,224.75,749.5,-1.0
2026-01-02 07:00:00,108.5,227.75,20.5,26.5,28.0,24.5,2.0,1.0,15.75,2.0,13.25,0.0,NA,1.0,2.0,NA,95.0,1.0,293.5,NA,NA,281.25,751.25,-0.5
2026-01-02 08:00:00,114.0,209.75,20.75,27.5,28.75,25.25,4.33,0.0,18.0,2.0,12.5,0.0,NA,1.0,2.0,NA,95.0,0.75,293.5,NA,NA,350.0,752.25,-0.25
2026-01-02 09:00:00,112.0,201.0,21.0,27.75,28.75,26.5,3.75,0.5,22.25,2.25,12.0,0.25,NA,1.25,2.0,NA,95.0,1.0,294.25,NA,NA,218.5,753.0,0.0
2026-01-02 10:00:00,113.0,200.5,21.5,28.0,29.5,26.75,3.67,0.33,35.25,3.0,10.25,1.0,NA,2.0,1.0,NA,95.0,1.0,285.75,NA,NA,144.0,753.25,0.0
2026-01-02 11:00:00,106.25,194.0,18.25,28.5,27.5,24.75,3.75,0.5,44.5,3.0,10.25,1.0,NA,2.0,1.0,NA,95.0,1.0,291.0,NA,NA,146.75,752.75,0.25
2026-01-02 12:00:00,94.75,183.0,20.25,27.5,28.75,25.75,3.67,0.67,45.25,3.0,10.75,1.0,NA,2.0,1.0,NA,95.0,1.0,294.0,NA,NA,150.75,751.75,0.5
2026-01-02 13:00:00,95.75,187.5,19.25,28.0,28.0,25.0,2.25,0.0,49.5,3.0,10.25,1.0,NA,2.0,1.0,NA,95.0,1.0,293.5,NA,NA,140.5,750.75,0.75
2026-01-02 14:00:00,108.5,195.0,19.25,29.0,28.5,26.25,5.33,0.67,52.75,3.0,11.0,1.0,NA,2.0,1.25,NA,95.0,1.0,286.5,NA,NA,110.5,750.0,0.75
2026-01-02 15:00:00,113.75,195.0,19.25,27.5,27.75,25.25,6.25,0.75,39.5,3.0,13.5,0.0,NA,2.0,2.0,NA,95.0,1.0,291.25,NA,NA,96.75,750.0,0.75
2026-01-02 16:00:00,103.75,191.25,20.5,27.5,28.75,25.25,6.33,0.0,38.75,3.0,13.0,0.5,NA,2.0,2.0,NA,95.0,1.0,301.0,NA,NA,83.5,750.0,0.25
2026-01-02 17:00:00,92.75,182.75,20.75,26.5,28.5,25.0,5.5,0.0,38.5,3.0,13.5,0.0,NA,2.0,2.0,NA,95.0,1.0,292.5,NA,NA,79.0,750.75,0.5
2026-01-02 18:00:00,81.25,173.25,20.75,26.0,28.0,24.75,5.0,1.0,31.5,3.25,12.75,0.25,NA,2.25,2.0,NA,95.0,1.0,294.75,NA,NA,79.0,751.0,0.0
2026-01-02 19:00:00,78.0,165.75,20.75,28.0,29.25,26.0,3.5,1.0,29.0,4.0,9.0,1.0,NA,3.0,1.0,NA,95.0,1.0,293.0,NA,NA,78.5,751.75,0.0
2026-01-02 20:00:00,86.0,159.5,19.0,27.5,27.25,24.5,5.0,0.67,13.75,4.0,9.25,1.0,NA,3.0,1.0,NA,95.0,1.0,295.75,NA,NA,77.75,752.0,0.0
2026-01-02 21:00:00,87.75,158.75,18.0,28.25,27.25,24.0,4.0,0.75,13.75,4.0,9.25,1.0,NA,3.0,1.0,NA,95.0,1.0,297.75,NA,NA,78.25,752.0,0.0
2026-01-02 22:00:00,80.75,158.0,21.0,27.5,28.75,25.5,10.0,0.0,9.25,4.25,9.5,1.0,NA,2.75,1.0,NA,95.0,1.0,297.75,NA,NA,78.0,752.0,0.0
2026-01-02 23:00:00,74.33,151.67,18.67,28.0,27.33,24.67,12.67,0.0,8.33,5.33,10.33,1.0,NA,2.0,1.0,NA,95.0,0.67,302.0,NA,NA,78.0,752.0,0.0
2026-01-03 00:00:00,63.75,144.5,18.75,26.75,27.0,23.5,2.33,1.0,10.0,4.0,7.67,0.0,NA,0.0,0.0,NA,95.0,0.25,304.0,NA,NA,76.0,751.0,0.0
2026-01-03 01:00:00,57.5,138.25,19.75,27.0,27.75,24.25,2.0,1.0,11.25,3.5,6.0,0.0,NA,0.0,0.0,NA,95.0,0.25,311.0,NA,NA,113.25,751.0,0.0
2026-01-03 02:00:00,41.25,127.25,21.0,26.0,28.25,24.75,5.0,0.33,12.5,3.5,0.75,0.0,NA,0.0,0.0,NA,95.0,0.25,328.0,NA,NA,82.25,751.5,0.0
2026-01-03 03:00:00,41.5,118.0,19.75,26.25,27.0,23.5,4.25,0.5,12.25,4.75,6.5,0.0,NA,0.75,0.75,NA,95.0,0.25,303.75,NA,NA,80.5,751.0,0.0
2026-01-03 04:00:00,49.0,111.75,19.75,26.5,27.25,23.75,4.67,1.0,13.25,5.0,8.5,0.0,NA,1.0,1.0,NA,95.0,0.5,290.75,NA,NA,80.75,751.0,0.0
2026-01-03 05:00:00,43.25,105.75,18.5,25.75,26.25,22.25,4.75,1.0,14.25,3.25,11.0,0.0,NA,1.0,1.5,NA,95.0,0.75,292.5,NA,NA,81.0,751.0,0.0
2026-01-03 06:00:00,38.0,104.75,18.75,25.5,26.5,22.25,6.33,1.0,14.75,2.0,12.5,0.0,NA,1.0,2.0,NA,95.0,0.5,273.5,NA,NA,80.75,751.75,0.0
2026-01-03 07:00:00,38.75,105.5,19.0,26.25,26.75,23.0,5.5,0.75,15.75,2.0,13.0,0.0,NA,1.0,2.0,NA,95.0,0.5,291.5,NA,NA,85.25,753.0,0.0
2026-01-03 08:00:00,42.0,102.0,19.5,26.25,27.0,23.5,5.67,0.67,18.25,2.0,13.0,0.0,NA,1.0,2.0,NA,95.0,0.5,290.75,NA,NA,93.25,754.0,0.0
2026-01-03 09:00:00,45.25,100.5,19.0,25.75,26.5,23.0,4.5,0.5,21.75,2.25,12.75,0.25,NA,1.25,1.75,NA,95.0,1.0,276.5,NA,NA,106.0,755.0,0.0
2026-01-03 10:00:00,46.5,101.5,20.5,25.5,27.75,24.0,7.67,0.33,35.25,3.0,11.0,1.0,NA,2.0,1.0,NA,95.0,0.25,285.5,NA,NA,118.5,755.0,0.0
2026-01-03 11:00:00,42.75,103.25,20.25,25.5,27.25,23.75,7.0,0.0,44.75,3.0,11.0,1.0,NA,2.0,1.0,NA,94.5,0.75,263.75,NA,NA,123.75,754.75,0.0
2026-01-03 12:00:00,42.75,107.0,17.75,27.0,26.25,22.5,2.33,0.0,45.5,3.0,10.5,1.0,NA,2.0,1.0,NA,89.5,0.25,297.75,NA,NA,158.75,753.5,0.0
2026-01-03 13:00:00,52.75,112.5,19.25,26.25,27.0,23.25,2.0,0.0,51.0,3.0,10.25,1.0,NA,2.0,1.0,NA,78.25,0.25,297.0,NA,NA,188.5,752.25,0.25
2026-01-03 14:00:00,55.75,113.75,17.75,26.5,26.25,22.25,3.67,1.0,52.5,3.0,11.0,0.75,NA,2.0,1.25,NA,71.75,0.0,321.75,NA,NA,181.25,751.5,0.25
2026-01-03 15:00:00,54.0,113.75,19.25,25.25,26.5,22.5,4.0,1.0,40.25,3.0,14.0,0.0,NA,2.0,2.0,NA,70.0,0.75,302.75,NA,NA,122.75,751.0,0.25
2026-01-03 16:00:00,60.5,118.0,19.75,27.0,27.75,24.5,3.0,1.0,39.0,3.0,13.25,0.0,NA,2.0,2.0,NA,72.25,0.5,307.5,NA,NA,65.5,751.0,0.0
2026-01-03 17:00:00,68.25,129.75,20.75,25.75,27.5,24.0,2.25,1.0,37.75,3.0,13.5,0.0,NA,2.0,2.0,NA,81.0,0.0,326.5,NA,NA,38.75,751.0,0.0
2026-01-03 18:00:00,81.0,153.75,19.0,27.0,27.0,23.75,4.67,1.0,32.0,3.25,12.25,0.25,NA,2.25,1.75,NA,89.25,1.0,313.0,NA,NA,45.25,751.75,0.0
2026-01-03 19:00:00,101.0,172.5,18.5,27.75,27.25,24.25,5.25,1.0,28.5,4.0,9.0,1.0,NA,3.0,1.0,NA,94.5,0.25,329.5,NA,NA,49.0,752.75,0.0
2026-01-03 20:00:00,127.0,187.0,20.5,27.75,29.25,26.0,9.0,0.67,13.75,4.0,9.5,1.0,NA,3.0,1.0,NA,95.0,0.0,237.0,NA,NA,51.25,753.0,0.0
2026-01-03 21:00:00,133.75,203.0,21.0,28.5,29.5,27.75,23.0,1.0,13.75,4.0,9.0,1.0,NA,3.0,1.0,NA,95.0,0.0,338.0,NA,NA,51.75,753.75,0.0
2026-01-03 22:00:00,114.5,210.67,19.5,27.25,27.5,24.5,6.67,0.0,9.67,4.0,9.33,1.0,NA,3.0,1.0,NA,95.0,0.33,317.67,NA,NA,53.67,754.0,0.0
2026-01-03 23:00:00,103.0,205.67,19.0,27.0,27.0,23.67,7.33,0.0,8.0,5.0,10.0,1.0,NA,2.0,1.0,NA,95.0,0.67,305.67,NA,NA,67.0,754.0,0.0
2026-01-04 00:00:00,88.75,190.75,19.5,26.5,27.75,24.25,6.0,0.33,10.0,4.0,7.67,0.0,NA,0.0,0.0,NA,95.0,0.25,321.75,NA,NA,100.25,753.0,0.0
2026-01-04 01:00:00,84.25,180.25,19.0,26.5,27.0,23.25,5.0,0.0,11.5,3.5,6.0,0.0,NA,0.0,0.0,NA,95.0,0.0,319.25,NA,NA,147.25,753.0,0.0
2026-01-04 02:00:00,84.0,169.75,19.25,26.25,27.0,23.0,7.33,0.33,12.5,3.5,0.75,0.0,NA,0.0,0.0,NA,95.0,0.25,282.0,NA,NA,179.0,753.0,0.0
2026-01-04 03:00:00,81.0,162.5,18.0,26.0,26.0,22.25,8.0,0.0,12.0,4.5,6.0,0.0,NA,0.75,0.75,NA,95.0,0.5,259.0,NA,NA,195.0,753.0,0.0
2026-01-04 04:00:00,81.0,160.0,20.0,26.75,28.0,24.0,2.0,1.0,13.5,5.0,8.25,0.0,NA,1.0,1.0,NA,95.0,0.5,259.0,NA,NA,254.5,753.0,0.0
2026-01-04 05:00:00,77.25,157.5,20.0,25.5,27.0,23.25,2.0,1.0,14.25,3.25,11.25,0.0,NA,1.0,1.5,NA,95.0,1.0,283.25,NA,NA,287.0,753.0,0.0
2026-01-04 06:00:00,69.75,151.0,20.25,24.5,27.0,22.75,6.67,1.0,14.5,2.0,13.0,0.0,NA,1.0,2.0,NA,95.0,1.0,276.5,NA,NA,303.5,754.0,0.0
2026-01-04 07:00:00,68.0,145.5,20.5,24.5,27.25,23.25,5.75,1.0,16.0,2.0,13.0,0.0,NA,1.0,2.0,NA,95.0,0.75,275.75,NA,NA,472.5,754.75,0.0
2026-01-04 08:00:00,78.5,149.25,19.5,26.25,27.5,24.0,7.67,1.0,18.0,2.0,13.0,0.0,NA,1.0,2.0,NA,95.0,0.25,265.0,NA,NA,614.5,755.75,0.0
2026-01-04 09:00:00,98.25,165.25,20.25,27.25,28.5,25.5,8.5,1.0,22.0,2.25,12.75,0.25,NA,1.25,1.75,NA,94.75,0.0,243.75,NA,NA,679.75,757.0,0.0
2026-01-04 10:00:00,107.0,180.5,19.75,26.5,27.5,24.0,6.67,1.0,35.5,3.0,10.5,1.0,NA,2.0,1.0,NA,80.5,0.75,270.25,NA,NA,285.75,757.0,0.5
2026-01-04 11:00:00,94.5,177.5,18.5,26.75,26.5,23.25,11.75,1.0,44.5,3.0,10.5,1.0,NA,2.0,1.0,NA,71.5,1.0,287.75,NA,NA,270.75,756.5,1.0
2026-01-04 12:00:00,85.5,177.5,18.75,27.0,27.25,23.75,4.67,0.33,45.5,3.0,10.25,1.0,NA,2.0,1.0,NA,67.25,0.75,290.75,NA,NA,264.25,754.75,0.5
2026-01-04 13:00:00,89.0,186.75,17.5,24.75,24.5,20.0,11.25,0.0,50.5,3.0,10.5,1.0,NA,2.0,1.0,NA,64.0,0.75,297.25,NA,NA,225.25,754.0,0.75
2026-01-04 14:00:00,89.0,186.75,20.0,24.5,27.0,22.25,7.33,1.0,51.75,3.0,11.25,0.75,NA,2.0,1.25,NA,63.0,0.5,301.25,NA,NA,155.25,753.0,0.5
2026-01-04 15:00:00,87.0,184.0,18.75,26.0,26.5,22.75,8.75,1.0,40.5,3.0,13.25,0.0,NA,2.0,2.0,NA,62.75,0.25,323.0,NA,NA,117.5,752.75,0.25
2026-01-04 16:00:00,90.75,187.25,19.5,25.25,26.75,22.5,6.67,1.0,38.5,3.0,13.25,0.0,NA,2.0,2.0,NA,68.25,0.0,336.5,NA,NA,65.0,752.5,0.0
2026-01-04 17:00:00,95.25,202.75,22.75,26.75,30.0,26.75,5.5,0.5,38.25,3.0,13.75,0.25,NA,2.0,2.0,NA,77.25,0.25,251.5,NA,NA,47.75,753.0,0.0
2026-01-04 18:00:00,103.0,237.25,24.75,30.25,33.75,32.25,7.0,1.0,30.5,3.25,12.0,0.25,NA,2.25,1.75,NA,85.5,0.25,328.0,NA,NA,43.5,753.75,0.0
2026-01-04 19:00:00,154.5,279.75,19.25,34.25,31.25,31.0,6.75,1.0,29.0,4.0,9.0,1.0,NA,3.0,1.0,NA,94.5,0.0,222.0,NA,NA,66.0,755.0,0.0
2026-01-04 20:00:00,241.75,410.0,19.75,34.75,31.75,32.75,10.0,0.0,14.0,4.0,9.0,1.0,NA,3.0,1.0,NA,95.0,0.0,266.0,NA,NA,58.75,755.5,0.0
2026-01-04 21:00:00,305.33,572.67,22.0,36.33,34.67,36.33,23.67,1.0,14.0,4.0,9.0,1.0,NA,3.0,1.0,NA,95.0,0.33,257.33,NA,NA,66.0,756.0,0.0
2026-01-04 22:00:00,318.25,547.25,21.5,32.0,31.75,31.25,13.0,1.0,9.25,4.5,9.5,1.0,NA,2.75,1.0,NA,95.0,0.5,41.5,NA,NA,72.75,756.0,0.0
2026-01-04 23:00:00,263.0,369.33,21.67,31.33,31.67,30.67,18.0,1.0,8.0,5.0,10.0,1.0,NA,2.0,1.0,NA,94.33,0.0,83.33,NA,NA,77.0,756.0,0.0
2026-01-05 00:00:00,182.75,255.25,18.75,29.5,28.25,26.5,6.0,0.33,10.0,4.0,7.67,0.0,NA,0.0,0.0,NA,95.0,0.25,88.75,NA,NA,72.0,755.0,0.0
2026-01-05 01:00:00,150.25,236.25,19.75,28.25,28.5,26.0,5.5,0.0,11.25,3.5,5.5,0.0,NA,0.0,0.0,NA,95.0,0.0,247.0,NA,NA,72.0,755.0,0.0
2026-01-05 02:00:00,143.5,217.25,20.0,26.75,28.0,25.0,6.67,0.0,12.5,3.5,0.75,0.0,NA,0.0,0.0,NA,84.75,0.25,318.0,NA,NA,74.75,754.75,0.0
2026-01-05 03:00:00,125.75,175.75,19.75,26.25,27.25,23.5,5.5,0.0,12.0,4.5,6.25,0.0,NA,0.75,0.75,NA,80.0,0.5,307.0,NA,NA,59.75,754.0,0.0
2026-01-05 04:00:00,97.25,150.75,20.75,25.5,28.0,23.75,7.67,0.33,13.5,5.0,8.5,0.0,NA,1.0,1.0,NA,86.25,0.75,310.0,NA,NA,63.25,754.0,0.0
2026-01-05 05:00:00,83.5,145.0,20.25,24.75,27.25,23.25,6.75,0.0,14.5,3.25,11.25,0.0,NA,1.0,1.5,NA,92.25,0.75,309.5,NA,NA,55.25,754.5,0.0
2026-01-05 06:00:00,82.0,148.75,20.75,25.0,27.25,23.5,6.0,1.0,14.5,2.0,12.75,0.0,NA,1.0,2.0,NA,95.0,0.25,263.5,NA,NA,48.0,755.5,0.0
2026-01-05 07:00:00,91.0,172.75,20.5,27.0,28.25,25.0,3.5,0.5,16.0,2.0,12.75,0.0,NA,1.0,2.0,NA,95.0,0.5,206.0,NA,NA,80.25,757.0,0.0
2026-01-05 08:00:00,115.75,216.0,19.5,28.0,28.0,25.25,6.33,0.67,18.0,2.0,12.75,0.0,NA,1.0,2.0,NA,89.0,0.5,237.0,NA,NA,116.25,758.0,0.0
2026-01-05 09:00:00,128.25,250.75,21.25,26.25,28.5,24.75,5.0,0.5,22.0,2.25,12.75,0.25,NA,1.25,1.75,NA,65.0,1.0,266.25,NA,NA,176.75,758.25,0.75
2026-01-05 10:00:00,116.0,233.75,21.25,26.25,28.75,25.25,6.67,0.0,35.25,3.0,10.5,1.0,NA,2.0,1.0,NA,57.5,1.0,266.25,NA,NA,293.75,758.25,1.0
2026-01-05 11:00:00,106.0,202.0,24.5,28.0,31.75,29.75,3.25,1.0,45.0,3.25,10.25,1.0,NA,2.0,1.0,NA,53.25,1.0,277.5,NA,NA,280.75,757.5,1.0
2026-01-05 12:00:00,6.0,11.0,14.5,26.25,23.0,18.75,NA,0.0,45.75,3.0,10.5,1.0,NA,2.0,1.25,NA,50.5,0.75,281.75,NA,NA,385.0,756.25,1.0
2026-01-05 13:00:00,48.25,156.5,22.0,24.0,28.0,24.0,6.5,0.0,50.5,3.0,10.75,1.0,NA,2.0,1.0,NA,48.5,0.75,298.0,NA,NA,326.25,754.75,1.0
2026-01-05 14:00:00,79.0,234.5,20.0,29.0,29.0,26.0,4.67,1.0,47.0,3.0,11.25,0.75,NA,2.0,1.5,NA,49.5,1.0,288.0,NA,NA,171.25,753.75,1.0
2026-01-05 15:00:00,74.5,183.0,18.5,28.5,27.5,24.75,5.0,1.0,40.25,3.0,13.33,0.0,NA,2.0,2.0,NA,52.25,0.75,291.25,NA,NA,107.25,753.0,0.75
2026-01-05 16:00:00,70.25,152.5,18.25,28.25,27.25,24.0,4.67,0.0,39.25,NA,NA,NA,NA,NA,NA,NA,59.5,1.0,298.75,NA,NA,58.5,753.0,1.0
2026-01-05 17:00:00,79.5,142.25,19.0,28.25,27.5,24.75,4.0,0.0,38.75,3.0,13.0,0.0,NA,2.0,2.0,NA,74.0,1.0,298.25,NA,NA,32.0,753.0,1.0
2026-01-05 18:00:00,92.75,141.75,20.5,28.0,28.75,25.75,10.67,0.33,31.75,3.25,12.75,0.25,NA,2.25,1.75,NA,94.5,1.0,304.0,NA,NA,34.5,753.25,1.0
2026-01-05 19:00:00,106.75,146.5,19.5,28.0,28.0,25.25,17.5,0.0,29.25,4.0,9.25,1.0,NA,3.0,1.0,NA,95.0,0.75,306.75,NA,NA,40.0,754.25,0.0
2026-01-05 20:00:00,116.75,151.75,17.5,28.25,27.0,24.25,6.67,1.0,13.5,4.0,9.25,1.0,NA,3.0,1.0,NA,95.0,0.25,318.5,NA,NA,45.5,755.0,0.0
2026-01-05 21:00:00,123.5,159.75,18.0,27.75,27.25,23.75,2.0,0.25,14.0,4.0,9.25,1.0,NA,3.0,1.0,NA,95.0,0.75,304.25,NA,NA,50.5,755.25,0.0
2026-01-05 22:00:00,111.0,160.5,18.5,27.0,26.5,23.75,3.33,0.0,9.25,4.25,9.25,1.0,NA,2.75,1.0,NA,95.0,0.75,300.0,NA,NA,47.25,755.75,0.25
2026-01-05 23:00:00,96.0,153.67,19.0,25.67,26.67,23.0,3.0,0.0,8.0,5.0,10.0,1.0,NA,2.0,1.0,NA,95.0,1.0,306.0,NA,NA,49.0,755.0,0.0
2026-01-06 00:00:00,82.75,135.25,20.0,25.25,27.25,23.0,4.0,0.67,10.0,4.0,7.67,0.0,NA,0.0,0.0,NA,95.0,1.0,300.25,NA,NA,57.0,754.75,0.5
2026-01-06 01:00:00,71.5,119.0,21.0,25.0,28.25,24.0,2.5,0.0,11.25,3.5,6.0,0.0,NA,0.0,0.0,NA,95.0,1.0,295.75,NA,NA,57.5,754.25,0.0
2026-01-06 02:00:00,66.75,109.25,19.0,25.0,26.0,21.75,2.0,0.33,12.75,3.5,0.75,0.0,NA,0.0,0.0,NA,95.0,1.0,306.25,NA,NA,70.0,754.0,0.0
2026-01-06 03:00:00,70.75,104.25,19.25,25.75,26.0,21.75,2.25,0.0,12.0,4.5,6.0,0.0,NA,0.75,0.75,NA,95.0,0.75,306.25,NA,NA,121.5,753.75,0.0
2026-01-06 04:00:00,70.0,102.5,20.5,26.0,27.75,24.25,10.67,0.67,13.5,5.0,8.5,0.0,NA,1.0,1.0,NA,95.0,1.0,304.5,NA,NA,235.0,753.0,0.0
2026-01-06 05:00:00,71.5,103.75,19.25,26.0,26.75,23.0,11.0,0.0,13.75,3.25,10.5,0.0,NA,1.0,1.5,NA,95.0,0.25,328.25,NA,NA,284.5,753.75,0.0
2026-01-06 06:00:00,72.0,102.75,18.75,26.0,26.5,22.5,9.0,0.0,15.0,2.0,13.0,0.0,NA,1.0,2.0,NA,95.0,0.25,240.5,NA,NA,237.25,755.0,0.0
2026-01-06 07:00:00,65.67,100.0,19.67,26.0,27.33,23.67,8.33,0.33,15.0,2.0,12.67,0.0,NA,1.0,2.0,NA,95.0,0.0,337.0,NA,NA,219.67,756.0,0.0
